Rank	Word	Frequency	Frequency per million	Zipf value	IPA
112	eses	605	328.7038	5.5168	e s ɪ s
113	vivir	601	326.5305	5.5139	b i β i ɾ
114	cinco	587	318.9242	5.5037	θ i ŋ k ʊ
115	porta	580	315.121	5.4985	p ɔ ɾ t a̝
116	chegar	546	296.6484	5.4722	t͡ʃ e ɣ a ɾ
117	ningunha	540	293.3885	5.4674	n i ŋ ɡ u ŋ a̝
118	matar	538	292.3019	5.4658	m a t a ɾ
119	rapaz	527	286.3254	5.4569	r a p a s  |  r a p a θ
120	corazón	519	281.9789	5.4502	k o ɾ a s o ŋ  |  k o ɾ a θ o ŋ
121	cuarto	513	278.7191	5.4452	k w a ɾ t o̝
122	pequeno	503	273.2859	5.4366	p e k e n o̝
123	paz	501	272.1993	5.4349	p a s  |  p a θ
123	vello	501	272.1993	5.4349	b ɛ ʎ o̝
124	marchar	486	264.0496	5.4217	m a ɾ t͡ʃ a ɾ
124	medio	486	264.0496	5.4217	m e ð i o̝  |  m e ð j o̝
125	campo	485	263.5063	5.4208	k ã m p o̝
126	forma	484	262.963	5.4199	f o ɾ m a̝
127	esas	481	261.3331	5.4172	ɛ s ɐ s
128	sorte	477	259.1598	5.4136	s ɔ ɾ t e̝
129	levar	475	258.0732	5.4117	l e β a ɾ
130	sangue	460	249.9235	5.3978	s a ŋ ɡ e̝
131	irmá	450	244.4904	5.3883	i ɾ m a  |  i ɾ m a ŋ
132	diñeiro	444	241.2305	5.3824	d i ɲ e j ɾ o̝
133	neno	443	240.6872	5.3815	n e n ʊ
134	del	440	239.0573	5.3785	d e l
135	fala	434	235.7974	5.3725	f a l a̝
136	moza	433	235.2541	5.3715	m o s a̝  |  m o θ a̝
137	palabra	430	233.6242	5.3685	p a l a β̞ ɾ ɐ
138	forte	424	230.3643	5.3624	f ɔ ɾ t e̝
139	comida	418	227.1044	5.3562	k o m i ð a̝
140	mozo	415	225.4745	5.3531	m o s o̝  |  m o θ o̝
141	onte	413	224.3879	5.351	ɔ n t e̝
142	tolo	403	218.9547	5.3404	t o l o̝
143	atopar	401	217.8681	5.3382	a t o p a ɾ
143	vosa	401	217.8681	5.3382	b ɔ s ɐ
144	diante	396	215.1516	5.3327	d i a n t e̝  |  d j a n t e̝
145	unhas	392	212.9783	5.3283	u ŋ ɐ s
146	deles	388	210.8051	5.3239	d e l ɪ s
147	alto	382	207.5452	5.3171	a l t o̝
147	rapaza	382	207.5452	5.3171	r a p a s a  |  r a p a θ a
148	pais	374	203.1987	5.3079	p a j s
149	atrás	372	202.1121	5.3056	a t ɾ a s
149	pé	372	202.1121	5.3056	p ɛ
150	carallo	369	200.4821	5.3021	k a ɾ a ʎ o̝
151	seis	366	198.8522	5.2985	s e j s
152	tomar	361	196.1356	5.2926	t o m a ɾ
153	mar	358	194.5057	5.2889	m a ɾ
154	carta	353	191.7891	5.2828	k a ɾ t ɐ
155	nena	352	191.2458	5.2816	n e n a
156	loita	339	184.1828	5.2652	l o j t a̝
157	branco	328	178.2063	5.2509	b ɾ a ŋ k ʊ
158	buscar	324	176.0331	5.2456	b u s k a ɾ
