Rank	Word	Frequency	Frequency per million	Zipf value
168	gudenn	50	471.1292	5.6731
169	'to	49	461.7066	5.6644
169	asambles	49	461.7066	5.6644
169	jeu	49	461.7066	5.6644
169	plac'h	49	461.7066	5.6644
170	bed	48	452.284	5.6554
170	chef	48	452.284	5.6554
170	kentañ	48	452.284	5.6554
170	pell	48	452.284	5.6554
170	sioul	48	452.284	5.6554
171	belec'h	47	442.8615	5.6463
171	geo	47	442.8615	5.6463
171	mignon	47	442.8615	5.6463
171	poent	47	442.8615	5.6463
172	'raio	46	433.4389	5.6369
172	a-dreñv	46	433.4389	5.6369
172	fin	46	433.4389	5.6369
172	gêr	46	433.4389	5.6369
172	lak	46	433.4389	5.6369
172	morse	46	433.4389	5.6369
172	oar	46	433.4389	5.6369
172	vloaz	46	433.4389	5.6369
173	'maomp	45	424.0163	5.6274
173	'vel-se	45	424.0163	5.6274
173	rez	45	424.0163	5.6274
173	shaun	45	424.0163	5.6274
174	'vidout	44	414.5937	5.6176
174	c'hell	44	414.5937	5.6176
174	ganto	44	414.5937	5.6176
174	goulenn	44	414.5937	5.6176
174	vet	44	414.5937	5.6176
175	'h	43	405.1711	5.6076
175	di	43	405.1711	5.6076
175	fenoz	43	405.1711	5.6076
175	goap	43	405.1711	5.6076
175	n'oc'h	43	405.1711	5.6076
175	noz	43	405.1711	5.6076
175	oh	43	405.1711	5.6076
175	peoc'h	43	405.1711	5.6076
175	plij	43	405.1711	5.6076
175	putenn	43	405.1711	5.6076
176	'vont	42	395.7485	5.5974
176	demat	42	395.7485	5.5974
176	edukatour	42	395.7485	5.5974
176	gra	42	395.7485	5.5974
176	malarkey	42	395.7485	5.5974
176	n'o	42	395.7485	5.5974
176	vamm	42	395.7485	5.5974
177	bev	41	386.3259	5.587
177	ni	41	386.3259	5.587
177	plijout	41	386.3259	5.587
177	sañset	41	386.3259	5.587
177	seurt	41	386.3259	5.587
177	woody	41	386.3259	5.587
178	a-walc'h	40	376.9034	5.5762
178	chañs	40	376.9034	5.5762
178	diouzhtu	40	376.9034	5.5762
178	gouest	40	376.9034	5.5762
178	klasket	40	376.9034	5.5762
178	nebeut	40	376.9034	5.5762
178	oan	40	376.9034	5.5762
178	pich	40	376.9034	5.5762
178	plijadur	40	376.9034	5.5762
178	vuhez	40	376.9034	5.5762
179	'giz	39	367.4808	5.5652
179	a-enep	39	367.4808	5.5652
179	d'ho	39	367.4808	5.5652
179	doare	39	367.4808	5.5652
179	kavout	39	367.4808	5.5652
179	ofiser	39	367.4808	5.5652
179	plijus	39	367.4808	5.5652
179	sellit	39	367.4808	5.5652
179	tenn	39	367.4808	5.5652
179	winters	39	367.4808	5.5652
180	'reomp	38	358.0582	5.554
180	arme	38	358.0582	5.554
180	bloaz	38	358.0582	5.554
180	c'hortoz	38	358.0582	5.554
180	div	38	358.0582	5.554
180	glask	38	358.0582	5.554
181	'barzh	37	348.6356	5.5424
181	'blam	37	348.6356	5.5424
181	dindan	37	348.6356	5.5424
181	faot	37	348.6356	5.5424
181	joe	37	348.6356	5.5424
181	just	37	348.6356	5.5424
181	lerc'h	37	348.6356	5.5424
181	mar	37	348.6356	5.5424
181	mervel	37	348.6356	5.5424
181	mignoned	37	348.6356	5.5424
181	skuizh	37	348.6356	5.5424
182	'faot	36	339.213	5.5305
182	'noa	36	339.213	5.5305
182	anavezout	36	339.213	5.5305
182	de'i	36	339.213	5.5305
182	hent	36	339.213	5.5305
182	hi	36	339.213	5.5305
182	hiziv	36	339.213	5.5305
182	marvet	36	339.213	5.5305
182	mat-tre	36	339.213	5.5305
182	nor	36	339.213	5.5305
182	sapre	36	339.213	5.5305
182	tapit	36	339.213	5.5305
182	ti	36	339.213	5.5305
182	toull	36	339.213	5.5305
182	tri	36	339.213	5.5305
183	bevañ	35	329.7904	5.5182
183	digarezit	35	329.7904	5.5182
183	dilhad	35	329.7904	5.5182
183	dok	35	329.7904	5.5182
183	galloud	35	329.7904	5.5182
183	jentil	35	329.7904	5.5182
183	kozh	35	329.7904	5.5182
183	kudenn	35	329.7904	5.5182
183	memes	35	329.7904	5.5182
183	ouzhit	35	329.7904	5.5182
183	trawalc'h	35	329.7904	5.5182
184	'c'hanon	34	320.3679	5.5056
184	'vi	34	320.3679	5.5056
184	adarre	34	320.3679	5.5056
184	c'halloud	34	320.3679	5.5056
184	dare	34	320.3679	5.5056
184	gwellañ	34	320.3679	5.5056
184	jezuz	34	320.3679	5.5056
184	maez	34	320.3679	5.5056
184	sevel	34	320.3679	5.5056
184	zad	34	320.3679	5.5056
185	'maoc'h	33	310.9453	5.4927
185	'ne'i	33	310.9453	5.4927
185	azen	33	310.9453	5.4927
185	dad	33	310.9453	5.4927
185	dec'h	33	310.9453	5.4927
185	gomz	33	310.9453	5.4927
185	goudor	33	310.9453	5.4927
185	kelly	33	310.9453	5.4927
185	kerzh	33	310.9453	5.4927
185	koant	33	310.9453	5.4927
185	laeret	33	310.9453	5.4927
185	paket	33	310.9453	5.4927
185	rank	33	310.9453	5.4927
186	'maint	32	301.5227	5.4793
186	batailhon	32	301.5227	5.4793
186	grit	32	301.5227	5.4793
186	soñjet	32	301.5227	5.4793
186	tadig	32	301.5227	5.4793
186	tennañ	32	301.5227	5.4793
186	webster	32	301.5227	5.4793
187	'bet	31	292.1001	5.4655
187	'po	31	292.1001	5.4655
187	'vidon	31	292.1001	5.4655
187	'vimp	31	292.1001	5.4655
187	bern	31	292.1001	5.4655
187	boued	31	292.1001	5.4655
187	d'e	31	292.1001	5.4655
187	dike	31	292.1001	5.4655
187	hañ	31	292.1001	5.4655
187	hepken	31	292.1001	5.4655
187	lous	31	292.1001	5.4655
187	mab	31	292.1001	5.4655
187	muioc'h	31	292.1001	5.4655
187	n'hon	31	292.1001	5.4655
187	outañ	31	292.1001	5.4655
187	sirius	31	292.1001	5.4655
187	war-gil	31	292.1001	5.4655
188	'ne'añ	30	282.6775	5.4513
188	'rimp	30	282.6775	5.4513
188	dremenet	30	282.6775	5.4513
188	er-maez	30	282.6775	5.4513
188	koronal	30	282.6775	5.4513
188	kroget	30	282.6775	5.4513
188	munisionoù	30	282.6775	5.4513
188	selaouit	30	282.6775	5.4513
188	spontus	30	282.6775	5.4513
188	sutal	30	282.6775	5.4513
188	tad	30	282.6775	5.4513
188	viz	30	282.6775	5.4513
189	blithe	29	273.2549	5.4366
189	distroet	29	273.2549	5.4366
189	hast	29	273.2549	5.4366
189	istitloù	29	273.2549	5.4366
189	kasit	29	273.2549	5.4366
189	komzet	29	273.2549	5.4366
189	luz	29	273.2549	5.4366
189	n'em	29	273.2549	5.4366
189	nozvezh	29	273.2549	5.4366
189	plas	29	273.2549	5.4366
189	ranket	29	273.2549	5.4366
189	reomp	29	273.2549	5.4366
189	start	29	273.2549	5.4366
189	team	29	273.2549	5.4366
189	war-sav	29	273.2549	5.4366
190	'gav	28	263.8324	5.4213
190	'mo	28	263.8324	5.4213
190	aes	28	263.8324	5.4213
190	armoù	28	263.8324	5.4213
190	c'harr	28	263.8324	5.4213
190	dalc'h	28	263.8324	5.4213
190	distro	28	263.8324	5.4213
190	eur	28	263.8324	5.4213
190	gourc'hemennoù	28	263.8324	5.4213
190	komprenet	28	263.8324	5.4213
190	labourioù-kastiz	28	263.8324	5.4213
190	lezit	28	263.8324	5.4213
190	lipton	28	263.8324	5.4213
190	lâran	28	263.8324	5.4213
190	ouzhpenn	28	263.8324	5.4213
190	pegoulz	28	263.8324	5.4213
190	sav	28	263.8324	5.4213
190	speirs	28	263.8324	5.4213
190	tomm	28	263.8324	5.4213
191	'oamp	27	254.4098	5.4055
191	bep	27	254.4098	5.4055
191	bihan	27	254.4098	5.4055
