Rank	Word	Frequency	Frequency per million	Zipf value	IPA
239	inhoud	5	13.6168	4.1341	ə n ɦ œ u̯ t
239	liedjie	5	13.6168	4.1341	l i k i
239	muis	5	13.6168	4.1341	m œ i̯ s
239	nederland	5	13.6168	4.1341	n ɪ ə̯ d ə r l a n t
239	noukeurig	5	13.6168	4.1341	n œ u̯ k ɪ ø r ə χ
239	onbekend	5	13.6168	4.1341	ɔ n b ə k ɛ n t
239	ontsteking	5	13.6168	4.1341	ɔ n t s t ɪ ə̯ k ə ŋ
239	outisme	5	13.6168	4.1341	œ u̯ t ə s m ə
239	pomp	5	13.6168	4.1341	p ɔ m p
239	prent	5	13.6168	4.1341	p r ɛ n t
239	proses	5	13.6168	4.1341	p r ʊ ə̯ s ɛ s
239	sakdoek	5	13.6168	4.1341	s a k d u k
239	skedel	5	13.6168	4.1341	s k ɪ ə̯ d ə l
239	soet	5	13.6168	4.1341	s u t
239	speelgrond	5	13.6168	4.1341	s p ɪ ə l χ r ɔ n t
239	spieël	5	13.6168	4.1341	s p iː l
239	streek	5	13.6168	4.1341	s t r ɪ ə̯ k
239	suiker	5	13.6168	4.1341	s œ i̯ k ə r
239	swaan	5	13.6168	4.1341	s v ɑː n
239	sweet	5	13.6168	4.1341	s v ɪ ə̯ t
239	uitdrukking	5	13.6168	4.1341	œ i̯ t d r œ k ə ŋ
239	uitsondering	5	13.6168	4.1341	œ i̯ t s ɔ n d ə r ə ŋ
239	veldtog	5	13.6168	4.1341	f ɛ l t ɔ χ
239	warmte	5	13.6168	4.1341	v a r m t ə
239	weggooi	5	13.6168	4.1341	v ɛ χ χ oː i̯
239	wild	5	13.6168	4.1341	v ə l t
239	winkel	5	13.6168	4.1341	v ə ŋ k ə l
240	afgaan	4	10.8934	4.0372	a f χ ɑː n
240	avontuur	4	10.8934	4.0372	a f ɔ n t y r
240	bedoeling	4	10.8934	4.0372	b ə d u l ə ŋ
240	beperk	4	10.8934	4.0372	b ə p ɛ r k
240	betuig	4	10.8934	4.0372	b ə t œ i̯ χ
240	boei	4	10.8934	4.0372	b u i̯
240	bosse	4	10.8934	4.0372	b ɔ s ə
240	botter	4	10.8934	4.0372	b ɔ t ə r
240	bril	4	10.8934	4.0372	b r ə l
240	burgeroorlog	4	10.8934	4.0372	b œ r χ ə r ʊ ə̯ r l ɔ χ
240	dagboek	4	10.8934	4.0372	d a χ b u k
240	deug	4	10.8934	4.0372	d ɪ ø̯ χ
240	dig	4	10.8934	4.0372	d ə χ
240	eensaamheid	4	10.8934	4.0372	ɪ ə̯ n s ɑː m ɦ ə i̯ t
240	eier	4	10.8934	4.0372	ə i ə r
240	eik	4	10.8934	4.0372	ə i̯ k
240	eina	4	10.8934	4.0372	ə i̯ n a
240	fantasie	4	10.8934	4.0372	f a n t a s i  |  f a n t ə s i
240	gebed	4	10.8934	4.0372	χ ə b ɛ t
240	goedkeur	4	10.8934	4.0372	χ u t k ɪ ø r
240	groente	4	10.8934	4.0372	χ r u n t ə
240	ham	4	10.8934	4.0372	ɦ a m
240	hamer	4	10.8934	4.0372	ɦ a m ə r  |  ɦ ɑː m ə r
240	hoofstad	4	10.8934	4.0372	ɦ ʊ ə̯ f s t a t
240	hys	4	10.8934	4.0372	ɦ ə i̯ s
240	ik	4	10.8934	4.0372	ə k
240	kierie	4	10.8934	4.0372	k i r i
240	koei	4	10.8934	4.0372	k u i̯
240	kuba	4	10.8934	4.0372	k y b a
240	mensheid	4	10.8934	4.0372	m ɛ n s ɦ ə i̯ t
240	mik	4	10.8934	4.0372	m ə k
240	ministerie	4	10.8934	4.0372	m ə̯ n ə̯ s t ɪ ə̯ r i
240	nagereg	4	10.8934	4.0372	n ɑː χ ə r ɛ χ
240	offisieel	4	10.8934	4.0372	ɔ f i s i ɪ ə̯ l  |  ɔ f i ʃ ɪ ə̯ l
240	onse	4	10.8934	4.0372	ɔ n s ə
240	piesang	4	10.8934	4.0372	p i s a ŋ
240	pluk	4	10.8934	4.0372	p l œ k
240	preek	4	10.8934	4.0372	p r ɪ ə̯ k
240	profeet	4	10.8934	4.0372	p r ʊ ə f ɪ ə t
240	protes	4	10.8934	4.0372	p r ʊ ə̯ t ɛ s
240	rand	4	10.8934	4.0372	r ɐ n t
240	ruiter	4	10.8934	4.0372	r œ i̯ t ə r
240	sent	4	10.8934	4.0372	s ɛ n t
240	sink	4	10.8934	4.0372	s ə ŋ k
240	skaduwee	4	10.8934	4.0372	s k ɑː d ə v i ə̯
240	spoel	4	10.8934	4.0372	s p u l
240	straal	4	10.8934	4.0372	s t r ɑː l
240	strek	4	10.8934	4.0372	s t r ɛ k
240	tale	4	10.8934	4.0372	t ɑː l ə
240	tegniek	4	10.8934	4.0372	t ɛ χ n i k
240	tong	4	10.8934	4.0372	t ɔ ŋ
240	tooi	4	10.8934	4.0372	t oː i̯
240	tuiste	4	10.8934	4.0372	t œ i̯ s t ə
240	uurglas	4	10.8934	4.0372	y r χ l a s
240	verpas	4	10.8934	4.0372	f ə r p a s
240	verrot	4	10.8934	4.0372	f ə r ɔ t
240	verspil	4	10.8934	4.0372	f ə r s p ə l
240	wyd	4	10.8934	4.0372	v ə i̯ t
241	adelstand	3	8.1701	3.9122	ɑː d ə l s t a n t
241	altaar	3	8.1701	3.9122	a l t ɑː r
241	begraafplaas	3	8.1701	3.9122	b ə χ r ɑː f p l ɑː s
241	begrip	3	8.1701	3.9122	b ə χ r ə p
241	bekroon	3	8.1701	3.9122	b ə k r ʊ ə̯ n
241	blanke	3	8.1701	3.9122	b l a ŋ k ə
241	braai	3	8.1701	3.9122	b r ɑː i
241	bruidskat	3	8.1701	3.9122	b r œ i̯ t s k a t
241	draak	3	8.1701	3.9122	d r ɑː k
241	drup	3	8.1701	3.9122	d r œ p
241	gerug	3	8.1701	3.9122	χ ə r œ χ
241	granaat	3	8.1701	3.9122	χ r a n ɑː t
241	haan	3	8.1701	3.9122	ɦ ɑː n
241	hef	3	8.1701	3.9122	ɦ ɛ f
241	herinnering	3	8.1701	3.9122	ɦ ɛ r ə n ə r ə ŋ
241	hol	3	8.1701	3.9122	ɦ ɔ l
241	hoofsaaklik	3	8.1701	3.9122	ɦ ʊ ə̯ f s ɑː k l ə k
241	huisves	3	8.1701	3.9122	ɦ œ i̯ s f ɛ s
241	insig	3	8.1701	3.9122	ə n s ə χ
241	karre	3	8.1701	3.9122	k a r ə
241	katoliek	3	8.1701	3.9122	k a t ʊ ə̯ l i k
241	keel	3	8.1701	3.9122	k ɪ ə̯ l
241	kil	3	8.1701	3.9122	k ə l
241	klant	3	8.1701	3.9122	k l a n t
241	kleinkind	3	8.1701	3.9122	k l ə i̯ n k ə n t
241	kompas	3	8.1701	3.9122	k ɔ m p a s
241	kortliks	3	8.1701	3.9122	k ɔ r t l ə k s
241	kots	3	8.1701	3.9122	k ɔ t s
241	kruger	3	8.1701	3.9122	k r y j ə r
241	landskap	3	8.1701	3.9122	l a n t s k a p
241	letter	3	8.1701	3.9122	l ɛ t ə r
241	mantel	3	8.1701	3.9122	m a n t ə l
241	mas	3	8.1701	3.9122	m a s
241	meule	3	8.1701	3.9122	m ɪ ø l ə
241	nul	3	8.1701	3.9122	n œ l
241	opdaag	3	8.1701	3.9122	ɔ p d ɑː χ
241	opeet	3	8.1701	3.9122	ɔ p ɪ ə̯ t
241	outjie	3	8.1701	3.9122	œ u k i
241	pienk	3	8.1701	3.9122	p i ŋ k
241	pil	3	8.1701	3.9122	p ə l
241	praktyk	3	8.1701	3.9122	p r a k t ə i̯ k
241	pyp	3	8.1701	3.9122	p ə i p
241	regisseur	3	8.1701	3.9122	r ɪ ə̯ χ i s ɪ ø r
241	roos	3	8.1701	3.9122	r ʊ ə̯ s
241	rou	3	8.1701	3.9122	r œ u
241	saans	3	8.1701	3.9122	s ɑː n s
241	seep	3	8.1701	3.9122	s ɪ ə p
241	sirkus	3	8.1701	3.9122	s ə r k œ s
241	skaamteloos	3	8.1701	3.9122	s k ɑː m t ə l ʊ ə̯ s
241	skadu	3	8.1701	3.9122	s k ɑː d y
241	skoen	3	8.1701	3.9122	s k u n
241	skyf	3	8.1701	3.9122	s k ə i f
241	smous	3	8.1701	3.9122	s m œ u̯ s
241	solder	3	8.1701	3.9122	s ɔ l d ə r
241	spyskaart	3	8.1701	3.9122	s p ɛ i̯ s k aː r t
241	staal	3	8.1701	3.9122	s t ɑː l
241	sug	3	8.1701	3.9122	s œ χ
241	teel	3	8.1701	3.9122	t i ə̯ l
241	tik	3	8.1701	3.9122	t ə k
241	toestel	3	8.1701	3.9122	t u s t ɛ l
241	veiling	3	8.1701	3.9122	f ə i̯ l ə ŋ
241	verjaarsdag	3	8.1701	3.9122	f ə r j ɑː r s d a χ
241	verwoesting	3	8.1701	3.9122	f ə r v u s t ə ŋ
241	vullis	3	8.1701	3.9122	f œ l ə s  |  f ə l ə s
241	waatlemoen	3	8.1701	3.9122	v ɑ t l ə m u n  |  v ɑː t l ə m u n
241	wantroue	3	8.1701	3.9122	v a n t r œ u̯ ə
241	wies	3	8.1701	3.9122	v i s
242	adder	2	5.4467	3.7361	a d ə r
242	aflaai	2	5.4467	3.7361	a f l ɑː i̯
242	afrikaans	2	5.4467	3.7361	a f r ɪ k ɑ̃ː s
242	afwesig	2	5.4467	3.7361	a f v ɪ ə̯ s ə x
242	andersyds	2	5.4467	3.7361	a n d ə r s ə i̯ t s
242	baai	2	5.4467	3.7361	b ɑː i̯
242	bees	2	5.4467	3.7361	b ɪ ə s
242	besoedel	2	5.4467	3.7361	b ə s u d ə l
242	bestanddeel	2	5.4467	3.7361	b ə s t a n d ɪ ə̯ l
242	bieg	2	5.4467	3.7361	b i χ
242	bliksem	2	5.4467	3.7361	b l ə k s ə m
242	bobbejaan	2	5.4467	3.7361	b ɔ b ə j ɑː n
242	boelie	2	5.4467	3.7361	b u l i
242	boor	2	5.4467	3.7361	b ʊ ə r
242	bot	2	5.4467	3.7361	b ɔ t
242	bote	2	5.4467	3.7361	b ʊ ə t ə
242	broederskap	2	5.4467	3.7361	b r u d ə r s k a p
242	buit	2	5.4467	3.7361	b œ i̯ t
242	buurvrou	2	5.4467	3.7361	b y r f r œ u̯
242	bybel	2	5.4467	3.7361	b ə i̯ b ə l
242	doeke	2	5.4467	3.7361	d u k ə
242	dokumentêr	2	5.4467	3.7361	d ʊ ə̯ k y m ɛ n t ɛː r
242	duikboot	2	5.4467	3.7361	d œ i̯ k b ʊ ə̯ t
242	duister	2	5.4467	3.7361	d œ i s t ə r
242	eend	2	5.4467	3.7361	ɪ ə̯ n t
242	elf	2	5.4467	3.7361	ɛ l f
242	entjie	2	5.4467	3.7361	ɛ ŋ k i
242	er	2	5.4467	3.7361	æː r
242	esel	2	5.4467	3.7361	ɪ ə s ə l
242	fel	2	5.4467	3.7361	f ɛ l
242	fisant	2	5.4467	3.7361	f i s a n t
242	formule	2	5.4467	3.7361	f ɔ r m y l ə
242	gelowig	2	5.4467	3.7361	χ ə l ʊ ə̯ v ə χ
242	gelowige	2	5.4467	3.7361	χ ə l ʊ ə̯ v ə χ ə
242	godsdiens	2	5.4467	3.7361	χ ɔ t s d i n s
242	groottoon	2	5.4467	3.7361	χ r ʊ ə t t ʊ ə n
242	hongersnood	2	5.4467	3.7361	ɦ ɔ ŋ ə r s n ʊ ə̯ t
242	impak	2	5.4467	3.7361	ə m p a k
242	industrie	2	5.4467	3.7361	ə n d œ s t r i
242	innig	2	5.4467	3.7361	ə n ə x
242	intiem	2	5.4467	3.7361	ə n t i m
242	inwoner	2	5.4467	3.7361	ə n v ʊ ə n ə r
242	kalkoen	2	5.4467	3.7361	k a l k u n
242	klem	2	5.4467	3.7361	k l ɛ m
242	klont	2	5.4467	3.7361	k l ɔ n t
242	kloof	2	5.4467	3.7361	k l u ə f
242	kneg	2	5.4467	3.7361	k n ɛ χ
242	kurk	2	5.4467	3.7361	k œ r k
242	laer	2	5.4467	3.7361	l ɑː ə r
242	liefdesbrief	2	5.4467	3.7361	l i f d ə s b r i f
242	lint	2	5.4467	3.7361	l ə n t
242	luisteraar	2	5.4467	3.7361	l œ i̯ s t ə r ɑː r
242	lyste	2	5.4467	3.7361	l ə i s t ə
242	massa	2	5.4467	3.7361	m a s a
242	mikroskoop	2	5.4467	3.7361	m i k r u s k ʊ ə̯ p  |  m i k r ʊ ə̯ s k ʊ ə̯ p
242	mishandel	2	5.4467	3.7361	m ə s ɦ ɑ n d ə l
242	mog	2	5.4467	3.7361	m ɔ χ
242	mou	2	5.4467	3.7361	m œ u̯
242	naald	2	5.4467	3.7361	n ɑː l t
242	nasie	2	5.4467	3.7361	n ɑː s i
242	neutraal	2	5.4467	3.7361	n ɪ ø t r ɑː l
242	onderbroek	2	5.4467	3.7361	ɔ n ə r b r u k
242	oond	2	5.4467	3.7361	ʊ ə̯ n t
242	oorledene	2	5.4467	3.7361	ʊ ə̯ r l ɪ ə̯ d ə n ə
242	oorslaan	2	5.4467	3.7361	ʊ ə r s l aː n
242	opname	2	5.4467	3.7361	ɔ p n ɑː m ə
242	orgasme	2	5.4467	3.7361	ɔ r ɣ a s m ə
242	paal	2	5.4467	3.7361	p ɑː l
242	pan	2	5.4467	3.7361	p a n
242	pap	2	5.4467	3.7361	p a p
242	pels	2	5.4467	3.7361	p ɛ l s
242	piek	2	5.4467	3.7361	p i k
242	pools	2	5.4467	3.7361	p ʊ ə l s
242	positief	2	5.4467	3.7361	p ʊ ə̯ s i t i f
242	raadpleeg	2	5.4467	3.7361	r ɑː t p l ɪ ə̯ χ
242	raap	2	5.4467	3.7361	r ɑː p
242	reeks	2	5.4467	3.7361	r ɪ ə̯ k s
242	reier	2	5.4467	3.7361	r ə i̯ ə r
242	ritme	2	5.4467	3.7361	r ə t m ə
242	room	2	5.4467	3.7361	r ʊ ə̯ m
242	rower	2	5.4467	3.7361	r ʊ ə̯ v ə r
242	ruïne	2	5.4467	3.7361	r y i n ə
242	sambreel	2	5.4467	3.7361	s a m b r ɪ ə l
242	sigbaar	2	5.4467	3.7361	s ə χ b ɑː r
242	sjokolade	2	5.4467	3.7361	ʃ ʊ ə̯ k ʊ ə̯ l ɑː d ə
242	skaap	2	5.4467	3.7361	s k ɑː p
242	skottel	2	5.4467	3.7361	s k ɔ t ə l
242	slaaf	2	5.4467	3.7361	s l ɑː f
242	sloep	2	5.4467	3.7361	s l u p
242	slurp	2	5.4467	3.7361	s l œ r p
242	snert	2	5.4467	3.7361	s n ɛ r t
242	snoek	2	5.4467	3.7361	s n u k
242	sodoende	2	5.4467	3.7361	s ʊ ə̯ d u n d ə
242	sog	2	5.4467	3.7361	s ɔ χ
242	sous	2	5.4467	3.7361	s œ u̯ s
242	spoorlyn	2	5.4467	3.7361	s p ʊ ə̯ r l ə i̯ n
242	spyker	2	5.4467	3.7361	s p ə i̯ k ə r
242	steenkool	2	5.4467	3.7361	s t ɪ ə̯ n k ʊ ə̯ l
242	straatvrou	2	5.4467	3.7361	s t r ɑː t f r œ u̯
242	suig	2	5.4467	3.7361	s œ i χ
242	swembad	2	5.4467	3.7361	s v ə m b a t  |  s v ɛ m b a t
242	swyn	2	5.4467	3.7361	s v ə i̯ n
242	syfer	2	5.4467	3.7361	s ə i f ə r
242	toonbank	2	5.4467	3.7361	t ʊ ə̯ n b a ŋ k
242	tsaar	2	5.4467	3.7361	t͡s ɑː r
242	uitgawe	2	5.4467	3.7361	œ i̯ t χ ɑː v ə
242	veras	2	5.4467	3.7361	f ə r a s
242	verkenner	2	5.4467	3.7361	f ə r k ɛ n ə r
242	versaak	2	5.4467	3.7361	f ə r s ɑː k
242	versin	2	5.4467	3.7361	f ə r s ə n
242	verwaarloos	2	5.4467	3.7361	f ə r v ɑː r l ʊ ə̯ s
242	verwant	2	5.4467	3.7361	f ə r v ɑ n t
242	verwysing	2	5.4467	3.7361	f ə r ʋ ə i̯ s ə ŋ
242	vlakte	2	5.4467	3.7361	f l a k t ə
242	vlam	2	5.4467	3.7361	f l a m
242	vloeistof	2	5.4467	3.7361	f l u i s t ɔ f
242	voedsel	2	5.4467	3.7361	f u t s ə l
242	vonk	2	5.4467	3.7361	f ɔ ŋ k
242	vulkaan	2	5.4467	3.7361	v œ l k ɑː n
242	vyandig	2	5.4467	3.7361	f ə i̯ a n d ə χ
242	waens	2	5.4467	3.7361	v ɑː ə n s
242	werkersklas	2	5.4467	3.7361	v ɛ r k ə r k l a s
242	wolk	2	5.4467	3.7361	v ɔ l k
242	wy	2	5.4467	3.7361	v ə i
243	aag	1	2.7234	3.4351	ɑː χ
243	aalmoes	1	2.7234	3.4351	ɑː l m u s
243	aandrok	1	2.7234	3.4351	ɑː n t r ɔ k
243	aanmatiging	1	2.7234	3.4351	ɑː m ɑː t ə χ ə ŋ
243	an	1	2.7234	3.4351	a n
243	anker	1	2.7234	3.4351	a ŋ k ə r
243	apart	1	2.7234	3.4351	a p a r t
243	bakkie	1	2.7234	3.4351	b a k i
243	beet	1	2.7234	3.4351	b i ə̯ t
243	begroting	1	2.7234	3.4351	b ə χ r ʊ ə̯ t ə ŋ
243	blaar	1	2.7234	3.4351	b l ɑː r
243	blaker	1	2.7234	3.4351	b l ɑː k ə r
243	boemelaar	1	2.7234	3.4351	b u m ə l ɑː r
243	boep	1	2.7234	3.4351	b u p
243	boogskutter	1	2.7234	3.4351	b ʊ ə̯ χ s k œ t ə r
243	boswerker	1	2.7234	3.4351	b ɔ s v ɛ r k ə r
243	branderplank	1	2.7234	3.4351	b r a n d ə r p l a ŋ k
243	bredie	1	2.7234	3.4351	b r ɪ ə̯ d i
243	breuk	1	2.7234	3.4351	b r ɪ ø k
243	buk	1	2.7234	3.4351	b œ k
243	chemie	1	2.7234	3.4351	x ɛ m i
243	daarnatoe	1	2.7234	3.4351	d ɑː r n a t u
243	dader	1	2.7234	3.4351	d ɑː d ə r
243	dagga	1	2.7234	3.4351	d a χ a
243	daglig	1	2.7234	3.4351	d ɑ χ l ə χ
243	deelname	1	2.7234	3.4351	d ɪ ə̯ l n ɑː m ə
243	draad	1	2.7234	3.4351	d r ɑː t
243	ekstase	1	2.7234	3.4351	ɛ k s t ɑː s ə
243	eland	1	2.7234	3.4351	ɪ ə̯ l a n t
243	elektrisiteit	1	2.7234	3.4351	ɪ ə̯ l ɛ k t r i s i t ə i̯ t
243	entstof	1	2.7234	3.4351	ɛ n t s t ɔ f
243	ertjie	1	2.7234	3.4351	ɛ r k i
243	feeks	1	2.7234	3.4351	f ɪ ə̯ k s
243	fliek	1	2.7234	3.4351	f l i k
243	fouteer	1	2.7234	3.4351	f œ u t ɪ ə̯ r
243	francois	1	2.7234	3.4351	f r a n s w a
243	gaas	1	2.7234	3.4351	χ ɑː s
243	gars	1	2.7234	3.4351	χ a r s
243	geitjie	1	2.7234	3.4351	χ ə i k i
243	gemeente	1	2.7234	3.4351	χ ə m ɪ ə̯ n t ə
243	grasieus	1	2.7234	3.4351	χ r a s i ɪ ø s
243	grot	1	2.7234	3.4351	χ r ɔ t
243	handhaaf	1	2.7234	3.4351	ɦ a n t ɦ ɑː f
243	handskoen	1	2.7234	3.4351	ɦ a n t s k u n
243	holte	1	2.7234	3.4351	ɦ ɔ l t ə
243	kak	1	2.7234	3.4351	k a k
243	kameel	1	2.7234	3.4351	k a m ɪ ə̯ l
243	kanaal	1	2.7234	3.4351	k a n ɑː l
243	kapel	1	2.7234	3.4351	k a p ɛ l
243	kerker	1	2.7234	3.4351	k ɛ r k ə r
243	ketel	1	2.7234	3.4351	k ɪ ə̯ t ə l
243	klopjag	1	2.7234	3.4351	k l ɔ p j a χ
243	knus	1	2.7234	3.4351	k n œ s
243	komeet	1	2.7234	3.4351	k ʊ ə̯ m ɪ ə̯ t
243	kommunikeer	1	2.7234	3.4351	k ɔ m y n i s ɪ ə̯ r
243	konsep	1	2.7234	3.4351	k ɔ n s ɛ p
243	korrup	1	2.7234	3.4351	k ɔ r œ p
243	kortsigtig	1	2.7234	3.4351	k ɔ r t s ə χ t ə χ
243	kraai	1	2.7234	3.4351	k r ɑː i
243	lafhartig	1	2.7234	3.4351	l a f ɦ a r t ə χ
243	lat	1	2.7234	3.4351	l a t
243	leunstoel	1	2.7234	3.4351	l ɪ ø n s t u l
243	lood	1	2.7234	3.4351	l ʊ ə t
243	loopgraaf	1	2.7234	3.4351	l ʊ ə̯ p χ r ɑː f
243	magie	1	2.7234	3.4351	m ɑː χ i
243	magies	1	2.7234	3.4351	m ɑː χ i s
243	matras	1	2.7234	3.4351	m a t r a s
243	meetkunde	1	2.7234	3.4351	m ɪ ə̯ t k œ n d ə
243	metafoor	1	2.7234	3.4351	m ɪ ə̯ t a f ʊ ə̯ r
243	meul	1	2.7234	3.4351	m ɪ ø l
243	moeras	1	2.7234	3.4351	m u r a s
243	monnik	1	2.7234	3.4351	m ɔ n ə k
243	mossel	1	2.7234	3.4351	m ɔ s ə l
243	mummie	1	2.7234	3.4351	m œ m i
243	mus	1	2.7234	3.4351	m œ s
243	navo	1	2.7234	3.4351	n ɑː f o ə̯
243	olifant	1	2.7234	3.4351	ʊ ə̯ l i f a n t
243	omgang	1	2.7234	3.4351	ɔ m χ a ŋ
243	ondier	1	2.7234	3.4351	ɔ n d i r
243	onkruid	1	2.7234	3.4351	ɔ ŋ k r œ i̯ t
243	ontkenning	1	2.7234	3.4351	ɔ n t k ɛ n ə ŋ
243	onverhoeds	1	2.7234	3.4351	ɔ n f ɛ r ɦ u t s
243	onwaardig	1	2.7234	3.4351	ɔ n v ɑː r d ə χ
243	onweer	1	2.7234	3.4351	ɔ n v ɪ ə̯ r
243	oorname	1	2.7234	3.4351	ʊ ə̯ r n ɑː m ə
243	oorspoel	1	2.7234	3.4351	ʊ ə̯ r s p u l
243	ora	1	2.7234	3.4351	ʊ ə r a
243	orgaan	1	2.7234	3.4351	ɔ r χ ɑː n
243	ounooi	1	2.7234	3.4351	œ u n oː i̯
243	padda	1	2.7234	3.4351	p a d a  |  p a r a
243	paling	1	2.7234	3.4351	p ɑː l ɪ ŋ
243	pampoen	1	2.7234	3.4351	p a m p u n
243	peer	1	2.7234	3.4351	p ɪ ə̯ r
243	persoonlikheid	1	2.7234	3.4351	p ə r s ʊ ə̯ n l ə k ɦ ə i̯ t
243	plank	1	2.7234	3.4351	p l a ŋ k
243	polisiekantoor	1	2.7234	3.4351	p ʊ ə̯ l i s i k a n t ʊ ə̯ r
243	pruim	1	2.7234	3.4351	p r œ i̯ m
243	rampokker	1	2.7234	3.4351	r a m p ɔ k ə r
243	raserny	1	2.7234	3.4351	r ɑː s ə r n ə i̯
243	renoster	1	2.7234	3.4351	r ə n ɔ s t ə r
243	reus	1	2.7234	3.4351	r ɪ ø s
243	riet	1	2.7234	3.4351	r i t
243	rolstoel	1	2.7234	3.4351	r ɔ l s t u l
243	ruiker	1	2.7234	3.4351	r œ i̯ k ə r
243	ruit	1	2.7234	3.4351	r œ i̯ t
243	rym	1	2.7234	3.4351	r ə i̯ m
243	seewater	1	2.7234	3.4351	s ɪ ə̯ v ɑː t ə r
243	skandelik	1	2.7234	3.4351	s k a n d ə l ə k
243	skoolmaat	1	2.7234	3.4351	s k ʊ ə̯ l m ɑː t
243	skotland	1	2.7234	3.4351	s k ɔ t l a n t
243	skottelgoed	1	2.7234	3.4351	s k ɔ t ə l χ u t
243	skroef	1	2.7234	3.4351	s k r u f
243	skêr	1	2.7234	3.4351	s k ɛː r
243	slank	1	2.7234	3.4351	s l a ŋ k
243	slavin	1	2.7234	3.4351	s l ɑː v ə n
243	slawe	1	2.7234	3.4351	s l ɑː v ə
243	snik	1	2.7234	3.4351	s n ə k
243	soe	1	2.7234	3.4351	s u
243	somers	1	2.7234	3.4351	s ʊ ə̯ m ə r s
243	spieëls	1	2.7234	3.4351	s p iː l s
243	spoorweg	1	2.7234	3.4351	s p oː r w ɛ χ
243	staking	1	2.7234	3.4351	s t ɑː k ə ŋ
243	stoep	1	2.7234	3.4351	s t u p
243	stok	1	2.7234	3.4351	s t ɔ k
243	stoom	1	2.7234	3.4351	s t ʊ ə̯ m
243	stroop	1	2.7234	3.4351	s t r ə ʊ̯ p
243	suidwaarts	1	2.7234	3.4351	s œ i̯ t v ɑː r t s
243	swaartekrag	1	2.7234	3.4351	s v ɑː r t ə k r a χ
243	sôe	1	2.7234	3.4351	s oː ə
243	tandeborsel	1	2.7234	3.4351	t a n d ə b ɔ r s ə l
243	teerpad	1	2.7234	3.4351	t ɪ ə̯ r p a t
243	toenadering	1	2.7234	3.4351	t u n ɑː d ə r ə ŋ
243	ui	1	2.7234	3.4351	œ j
243	uitoefen	1	2.7234	3.4351	œ i t u f ə n
243	uitskel	1	2.7234	3.4351	œ i̯ t s k ɛ l
243	veertig	1	2.7234	3.4351	f ɪ ə̯ r t ə χ
243	veldslag	1	2.7234	3.4351	f ɛ l t s l a χ
243	verhoognaam	1	2.7234	3.4351	f ə r ɦ ʊ ə̯ χ n ɑː m
243	versekering	1	2.7234	3.4351	f ə r s ɪ ə̯ k ə r ə ŋ
243	versie	1	2.7234	3.4351	f ɛ r s i
243	verskeep	1	2.7234	3.4351	f ə r s k ɪ ə̯ p
243	versleg	1	2.7234	3.4351	f ə r s l ɛ χ
243	visser	1	2.7234	3.4351	f ə s ə r
243	vlerk	1	2.7234	3.4351	f l ɛ r k
243	vlinder	1	2.7234	3.4351	f l ə n d ə r
243	voedsaam	1	2.7234	3.4351	f u t s ɑː m
243	volkslied	1	2.7234	3.4351	f ɔ l k s l i t
243	voorgereg	1	2.7234	3.4351	f oː r χ ə r ɛ χ
243	vreet	1	2.7234	3.4351	f r ɪ ə t
243	vrug	1	2.7234	3.4351	f r œ χ i
243	vuis	1	2.7234	3.4351	f œ i s
243	wantrouig	1	2.7234	3.4351	v a n t r œ u̯ ə χ
243	waterval	1	2.7234	3.4351	v ɑː t ə r f a l
243	wedloop	1	2.7234	3.4351	v ɛ t l ʊ ə̯ p
