Rank	Word	Frequency	Frequency per million	Zipf value
349	princ'	23	51.9163	4.7153
349	putinido	23	51.9163	4.7153
349	ree	23	51.9163	4.7153
349	rusa	23	51.9163	4.7153
349	scios	23	51.9163	4.7153
349	sekreta	23	51.9163	4.7153
349	sendube	23	51.9163	4.7153
349	seĝo	23	51.9163	4.7153
349	stultuloj	23	51.9163	4.7153
349	survoje	23	51.9163	4.7153
349	timon	23	51.9163	4.7153
349	tombo	23	51.9163	4.7153
349	tommy	23	51.9163	4.7153
349	urbestro	23	51.9163	4.7153
349	venigis	23	51.9163	4.7153
349	venigu	23	51.9163	4.7153
349	venkis	23	51.9163	4.7153
349	viandon	23	51.9163	4.7153
349	ĉi-vespere	23	51.9163	4.7153
349	ŝipon	23	51.9163	4.7153
350	agrabla	22	49.659	4.696
350	agu	22	49.659	4.696
350	akceptas	22	49.659	4.696
350	akceptu	22	49.659	4.696
350	akompanu	22	49.659	4.696
350	anthony	22	49.659	4.696
350	apartamento	22	49.659	4.696
350	armilo	22	49.659	4.696
350	danĝera	22	49.659	4.696
350	edziĝi	22	49.659	4.696
350	ekscios	22	49.659	4.696
350	elektu	22	49.659	4.696
350	eliras	22	49.659	4.696
350	endas	22	49.659	4.696
350	eraris	22	49.659	4.696
350	fama	22	49.659	4.696
350	feliĉon	22	49.659	4.696
350	fia	22	49.659	4.696
350	fidas	22	49.659	4.696
350	finite	22	49.659	4.696
350	generalo	22	49.659	4.696
350	glason	22	49.659	4.696
350	gravan	22	49.659	4.696
350	haŭto	22	49.659	4.696
350	i	22	49.659	4.696
350	instrui	22	49.659	4.696
350	kaŝita	22	49.659	4.696
350	kioma	22	49.659	4.696
350	komence	22	49.659	4.696
350	komenciĝas	22	49.659	4.696
350	konata	22	49.659	4.696
350	konduku	22	49.659	4.696
350	krizo	22	49.659	4.696
350	kuraĝo	22	49.659	4.696
350	larmoj	22	49.659	4.696
350	leonard	22	49.659	4.696
350	londono	22	49.659	4.696
350	mafio	22	49.659	4.696
350	malbela	22	49.659	4.696
350	malbonan	22	49.659	4.696
350	maŝinoj	22	49.659	4.696
350	maŝinon	22	49.659	4.696
350	mercedes	22	49.659	4.696
350	mordis	22	49.659	4.696
350	movi	22	49.659	4.696
350	neĝo	22	49.659	4.696
350	oficiro	22	49.659	4.696
350	okazo	22	49.659	4.696
350	ostojn	22	49.659	4.696
350	pagas	22	49.659	4.696
350	pasas	22	49.659	4.696
350	planto	22	49.659	4.696
350	plenumi	22	49.659	4.696
350	posedas	22	49.659	4.696
350	progresas	22	49.659	4.696
350	rakontas	22	49.659	4.696
350	rapidiĝu	22	49.659	4.696
350	redonos	22	49.659	4.696
350	revidi	22	49.659	4.696
350	revo	22	49.659	4.696
350	schultz	22	49.659	4.696
350	seĝoj	22	49.659	4.696
350	sidis	22	49.659	4.696
350	sklavo	22	49.659	4.696
350	supo	22	49.659	4.696
350	tedis	22	49.659	4.696
350	turnu	22	49.659	4.696
350	tuŝis	22	49.659	4.696
350	universo	22	49.659	4.696
350	veturas	22	49.659	4.696
350	vivanta	22	49.659	4.696
350	you	22	49.659	4.696
350	ĉeestis	22	49.659	4.696
350	ĉi-nokte	22	49.659	4.696
350	ĉiukaze	22	49.659	4.696
350	ŝaltu	22	49.659	4.696
350	ŝategas	22	49.659	4.696
350	ŝipanaro	22	49.659	4.696
351	aha	21	47.4018	4.6758
351	ajdan	21	47.4018	4.6758
351	akcidento	21	47.4018	4.6758
351	akuzito	21	47.4018	4.6758
351	aldo	21	47.4018	4.6758
351	annie	21	47.4018	4.6758
351	avertis	21	47.4018	4.6758
351	bastardulo	21	47.4018	4.6758
351	blinda	21	47.4018	4.6758
351	bum	21	47.4018	4.6758
351	celon	21	47.4018	4.6758
351	ceremonio	21	47.4018	4.6758
351	connors	21	47.4018	4.6758
351	donacon	21	47.4018	4.6758
351	dormos	21	47.4018	4.6758
351	ej	21	47.4018	4.6758
351	elekti	21	47.4018	4.6758
351	em	21	47.4018	4.6758
351	falos	21	47.4018	4.6758
351	feliĉo	21	47.4018	4.6758
351	fermita	21	47.4018	4.6758
351	francio	21	47.4018	4.6758
351	fuĝi	21	47.4018	4.6758
351	grandajn	21	47.4018	4.6758
351	gxin	21	47.4018	4.6758
351	halti	21	47.4018	4.6758
351	hinkel	21	47.4018	4.6758
351	interalie	21	47.4018	4.6758
351	interesas	21	47.4018	4.6758
351	isabelle	21	47.4018	4.6758
351	iĝi	21	47.4018	4.6758
351	konservi	21	47.4018	4.6758
351	kontroli	21	47.4018	4.6758
351	kris	21	47.4018	4.6758
351	kuraĝas	21	47.4018	4.6758
351	lady	21	47.4018	4.6758
351	liberaj	21	47.4018	4.6758
351	malforta	21	47.4018	4.6758
351	malŝparu	21	47.4018	4.6758
351	mapo	21	47.4018	4.6758
351	merdon	21	47.4018	4.6758
351	milan	21	47.4018	4.6758
351	miraklo	21	47.4018	4.6758
351	mond'	21	47.4018	4.6758
351	moviĝas	21	47.4018	4.6758
351	naskiĝtago	21	47.4018	4.6758
351	nazo	21	47.4018	4.6758
351	neniuj	21	47.4018	4.6758
351	odoro	21	47.4018	4.6758
351	ordonon	21	47.4018	4.6758
351	orelojn	21	47.4018	4.6758
351	patroj	21	47.4018	4.6758
351	plia	21	47.4018	4.6758
351	prezidento	21	47.4018	4.6758
351	projekto	21	47.4018	4.6758
351	pugon	21	47.4018	4.6758
351	redoni	21	47.4018	4.6758
351	registaro	21	47.4018	4.6758
351	respekto	21	47.4018	4.6758
351	rezulto	21	47.4018	4.6758
351	rompos	21	47.4018	4.6758
351	ruĝan	21	47.4018	4.6758
351	senton	21	47.4018	4.6758
351	sereda	21	47.4018	4.6758
351	sidanta	21	47.4018	4.6758
351	signo	21	47.4018	4.6758
351	sim	21	47.4018	4.6758
351	spaco	21	47.4018	4.6758
351	staru	21	47.4018	4.6758
351	suda	21	47.4018	4.6758
351	tegmento	21	47.4018	4.6758
351	telefonos	21	47.4018	4.6758
351	teon	21	47.4018	4.6758
351	tie-ĉi	21	47.4018	4.6758
351	tiele	21	47.4018	4.6758
351	ties	21	47.4018	4.6758
351	tomas	21	47.4018	4.6758
351	truo	21	47.4018	4.6758
351	veturi	21	47.4018	4.6758
351	vivoj	21	47.4018	4.6758
351	vizitis	21	47.4018	4.6758
351	vlaĉjo	21	47.4018	4.6758
351	ĉatur	21	47.4018	4.6758
351	ĉevalon	21	47.4018	4.6758
351	ŝanco	21	47.4018	4.6758
351	ŝiaj	21	47.4018	4.6758
352	aeron	20	45.1446	4.6546
352	albumo	20	45.1446	4.6546
352	aldone	20	45.1446	4.6546
352	alfa	20	45.1446	4.6546
352	amen	20	45.1446	4.6546
352	amuze	20	45.1446	4.6546
352	antaŭa	20	45.1446	4.6546
352	apetiton	20	45.1446	4.6546
352	avasti	20	45.1446	4.6546
352	bartolomeo	20	45.1446	4.6546
352	bildoj	20	45.1446	4.6546
352	bonajn	20	45.1446	4.6546
352	brilas	20	45.1446	4.6546
352	daŭrigi	20	45.1446	4.6546
352	daŭros	20	45.1446	4.6546
352	desperanto	20	45.1446	4.6546
352	devo	20	45.1446	4.6546
352	dr	20	45.1446	4.6546
352	dufoje	20	45.1446	4.6546
352	edzon	20	45.1446	4.6546
352	ekiru	20	45.1446	4.6546
352	ekis	20	45.1446	4.6546
352	elekto	20	45.1446	4.6546
352	enla	20	45.1446	4.6546
352	gaal	20	45.1446	4.6546
352	germanoj	20	45.1446	4.6546
352	infanon	20	45.1446	4.6546
352	junaj	20	45.1446	4.6546
352	kasiopeo	20	45.1446	4.6546
352	kazimiro	20	45.1446	4.6546
352	klara	20	45.1446	4.6546
352	klarigos	20	45.1446	4.6546
352	klarigu	20	45.1446	4.6546
352	klopodis	20	45.1446	4.6546
352	komencos	20	45.1446	4.6546
352	koncerto	20	45.1446	4.6546
352	kredos	20	45.1446	4.6546
352	kutima	20	45.1446	4.6546
352	langon	20	45.1446	4.6546
352	leonid	20	45.1446	4.6546
352	liberigu	20	45.1446	4.6546
352	lipoj	20	45.1446	4.6546
352	look	20	45.1446	4.6546
352	loĝis	20	45.1446	4.6546
352	malaperos	20	45.1446	4.6546
352	malbonas	20	45.1446	4.6546
352	malpermesas	20	45.1446	4.6546
352	malsato	20	45.1446	4.6546
352	mapon	20	45.1446	4.6546
352	mikado	20	45.1446	4.6546
352	neniom	20	45.1446	4.6546
352	neniusciasviankoron	20	45.1446	4.6546
352	nomu	20	45.1446	4.6546
352	novaĵo	20	45.1446	4.6546
352	nuda	20	45.1446	4.6546
352	ordonas	20	45.1446	4.6546
352	ordonoj	20	45.1446	4.6546
352	parton	20	45.1446	4.6546
352	pekoj	20	45.1446	4.6546
352	pensoj	20	45.1446	4.6546
352	pentristo	20	45.1446	4.6546
352	perdido	20	45.1446	4.6546
352	perforto	20	45.1446	4.6546
352	persone	20	45.1446	4.6546
352	pikul	20	45.1446	4.6546
352	planedon	20	45.1446	4.6546
352	plus	20	45.1446	4.6546
352	premu	20	45.1446	4.6546
352	preparis	20	45.1446	4.6546
352	printempo	20	45.1446	4.6546
352	privata	20	45.1446	4.6546
352	protekti	20	45.1446	4.6546
352	pruvo	20	45.1446	4.6546
352	regi	20	45.1446	4.6546
352	samaj	20	45.1446	4.6546
352	samurai	20	45.1446	4.6546
352	sekve	20	45.1446	4.6546
352	senĉese	20	45.1446	4.6546
352	sorĉisto	20	45.1446	4.6546
352	spegulo	20	45.1446	4.6546
352	taŭga	20	45.1446	4.6546
352	telefonu	20	45.1446	4.6546
352	timi	20	45.1446	4.6546
352	tuŝi	20	45.1446	4.6546
352	vespermanĝo	20	45.1446	4.6546
352	vetas	20	45.1446	4.6546
352	zorgojn	20	45.1446	4.6546
352	zorgos	20	45.1446	4.6546
352	ŝerco	20	45.1446	4.6546
352	ŝtata	20	45.1446	4.6546
352	ŝtonojn	20	45.1446	4.6546
353	akceptis	19	42.8874	4.6323
353	aliloke	19	42.8874	4.6323
353	alportas	19	42.8874	4.6323
353	aŭdacas	19	42.8874	4.6323
353	boato	19	42.8874	4.6323
353	chiuj	19	42.8874	4.6323
353	dekstra	19	42.8874	4.6323
353	dia	19	42.8874	4.6323
353	dorson	19	42.8874	4.6323
353	draagoj	19	42.8874	4.6323
353	dubas	19	42.8874	4.6323
353	eklezio	19	42.8874	4.6323
353	eraron	19	42.8874	4.6323
353	estimata	19	42.8874	4.6323
353	estonteco	19	42.8874	4.6323
353	fariĝi	19	42.8874	4.6323
353	ferioj	19	42.8874	4.6323
353	finas	19	42.8874	4.6323
353	forlasas	19	42.8874	4.6323
353	forprenu	19	42.8874	4.6323
353	gasto	19	42.8874	4.6323
353	gradoj	19	42.8874	4.6323
353	grandegan	19	42.8874	4.6323
353	grave	19	42.8874	4.6323
353	intencis	19	42.8874	4.6323
353	kaŭzo	19	42.8874	4.6323
353	kiajn	19	42.8874	4.6323
353	klarigis	19	42.8874	4.6323
353	komandanto	19	42.8874	4.6323
353	komenci	19	42.8874	4.6323
353	komunisto	19	42.8874	4.6323
353	kontakti	19	42.8874	4.6323
353	kuraĝon	19	42.8874	4.6323
353	kutimo	19	42.8874	4.6323
353	lakton	19	42.8874	4.6323
353	lecionon	19	42.8874	4.6323
353	lilu	19	42.8874	4.6323
353	majo	19	42.8874	4.6323
353	maldekstre	19	42.8874	4.6323
353	malfacilas	19	42.8874	4.6323
353	maltrankviliĝas	19	42.8874	4.6323
353	mario	19	42.8874	4.6323
353	maŭrico	19	42.8874	4.6323
353	monato	19	42.8874	4.6323
353	monstroj	19	42.8874	4.6323
353	naŭ	19	42.8874	4.6323
353	normala	19	42.8874	4.6323
353	nuna	19	42.8874	4.6323
353	osipov	19	42.8874	4.6323
353	ovojn	19	42.8874	4.6323
353	pafilon	19	42.8874	4.6323
353	pagis	19	42.8874	4.6323
353	pano	19	42.8874	4.6323
353	permeson	19	42.8874	4.6323
353	permesos	19	42.8874	4.6323
353	plaĝo	19	42.8874	4.6323
353	ploras	19	42.8874	4.6323
353	pluraj	19	42.8874	4.6323
353	regas	19	42.8874	4.6323
353	reiros	19	42.8874	4.6323
353	renkontiĝis	19	42.8874	4.6323
353	reĝisoro	19	42.8874	4.6323
353	rigardos	19	42.8874	4.6323
353	ripetas	19	42.8874	4.6323
353	ripozu	19	42.8874	4.6323
353	sekvan	19	42.8874	4.6323
353	sesa	19	42.8874	4.6323
353	silentas	19	42.8874	4.6323
353	simila	19	42.8874	4.6323
353	solvi	19	42.8874	4.6323
353	somero	19	42.8874	4.6323
353	sopiras	19	42.8874	4.6323
353	stato	19	42.8874	4.6323
353	stulte	19	42.8874	4.6323
353	suliman	19	42.8874	4.6323
353	supozeble	19	42.8874	4.6323
353	televido	19	42.8874	4.6323
353	terkultivisto	19	42.8874	4.6323
353	trankvilu	19	42.8874	4.6323
353	trompis	19	42.8874	4.6323
353	turni	19	42.8874	4.6323
353	turo	19	42.8874	4.6323
353	varinjo	19	42.8874	4.6323
353	videblas	19	42.8874	4.6323
353	virginia	19	42.8874	4.6323
353	viron	19	42.8874	4.6323
353	voĉon	19	42.8874	4.6323
353	zorgi	19	42.8874	4.6323
353	ĝustatempe	19	42.8874	4.6323
353	ĵetas	19	42.8874	4.6323
353	ŝuoj	19	42.8874	4.6323
353	ŝuojn	19	42.8874	4.6323
354	allegra	18	40.6301	4.6088
354	alte	18	40.6301	4.6088
354	amaso	18	40.6301	4.6088
354	angulo	18	40.6301	4.6088
354	antikva	18	40.6301	4.6088
354	arto	18	40.6301	4.6088
354	atako	18	40.6301	4.6088
354	bildo	18	40.6301	4.6088
354	brava	18	40.6301	4.6088
354	bravulo	18	40.6301	4.6088
354	bruas	18	40.6301	4.6088
354	buŝo	18	40.6301	4.6088
354	d	18	40.6301	4.6088
354	danci	18	40.6301	4.6088
354	danĝere	18	40.6301	4.6088
354	daŭrigas	18	40.6301	4.6088
354	decidi	18	40.6301	4.6088
354	deka	18	40.6301	4.6088
354	delikata	18	40.6301	4.6088
354	demokratio	18	40.6301	4.6088
354	destino	18	40.6301	4.6088
354	diskuti	18	40.6301	4.6088
354	dometo	18	40.6301	4.6088
354	domojn	18	40.6301	4.6088
354	dormo	18	40.6301	4.6088
354	ejo	18	40.6301	4.6088
354	ekscii	18	40.6301	4.6088
354	elektas	18	40.6301	4.6088
354	elekton	18	40.6301	4.6088
354	eltenas	18	40.6301	4.6088
354	estante	18	40.6301	4.6088
354	fajfas	18	40.6301	4.6088
354	fajron	18	40.6301	4.6088
354	farite	18	40.6301	4.6088
354	fedĉjo	18	40.6301	4.6088
354	firmao	18	40.6301	4.6088
354	gardisto	18	40.6301	4.6088
354	ghi	18	40.6301	4.6088
354	giovanni	18	40.6301	4.6088
354	horon	18	40.6301	4.6088
354	igi	18	40.6301	4.6088
354	insistas	18	40.6301	4.6088
354	instruistino	18	40.6301	4.6088
354	ivanova	18	40.6301	4.6088
354	ju	18	40.6301	4.6088
354	junulino	18	40.6301	4.6088
354	juĝisto	18	40.6301	4.6088
354	kanonoj	18	40.6301	4.6088
354	kanti	18	40.6301	4.6088
354	kapti	18	40.6301	4.6088
354	kelo	18	40.6301	4.6088
354	kison	18	40.6301	4.6088
354	kontraŭas	18	40.6301	4.6088
354	kreas	18	40.6301	4.6088
354	kristnasko	18	40.6301	4.6088
354	kuris	18	40.6301	4.6088
354	kuŝis	18	40.6301	4.6088
354	kvardek	18	40.6301	4.6088
354	laboros	18	40.6301	4.6088
354	larry	18	40.6301	4.6088
354	lisa	18	40.6301	4.6088
354	loĝejon	18	40.6301	4.6088
354	magistro	18	40.6301	4.6088
354	malaperi	18	40.6301	4.6088
354	malfermas	18	40.6301	4.6088
354	malfermos	18	40.6301	4.6088
354	malĝusta	18	40.6301	4.6088
354	malŝaltu	18	40.6301	4.6088
354	metas	18	40.6301	4.6088
354	minuto	18	40.6301	4.6088
354	mutaciintoj	18	40.6301	4.6088
354	naskis	18	40.6301	4.6088
354	nune	18	40.6301	4.6088
354	obeas	18	40.6301	4.6088
354	odoras	18	40.6301	4.6088
354	okulon	18	40.6301	4.6088
354	okupita	18	40.6301	4.6088
354	oriento	18	40.6301	4.6088
354	peko	18	40.6301	4.6088
354	petu	18	40.6301	4.6088
354	peĉjo	18	40.6301	4.6088
354	piedo	18	40.6301	4.6088
354	plenumis	18	40.6301	4.6088
354	plie	18	40.6301	4.6088
354	plue	18	40.6301	4.6088
354	preter	18	40.6301	4.6088
354	radiado	18	40.6301	4.6088
354	reguloj	18	40.6301	4.6088
354	rezisti	18	40.6301	4.6088
354	ridas	18	40.6301	4.6088
354	rin	18	40.6301	4.6088
354	ripozi	18	40.6301	4.6088
354	rompi	18	40.6301	4.6088
354	rubloj	18	40.6301	4.6088
354	sago	18	40.6301	4.6088
354	savos	18	40.6301	4.6088
354	sekvos	18	40.6301	4.6088
354	senti	18	40.6301	4.6088
354	silentiĝu	18	40.6301	4.6088
354	silvani	18	40.6301	4.6088
354	skribita	18	40.6301	4.6088
354	specialaj	18	40.6301	4.6088
354	specialan	18	40.6301	4.6088
354	stelo	18	40.6301	4.6088
354	strangas	18	40.6301	4.6088
354	teni	18	40.6301	4.6088
354	timigas	18	40.6301	4.6088
354	tina	18	40.6301	4.6088
354	trafi	18	40.6301	4.6088
354	travivis	18	40.6301	4.6088
354	unuafoje	18	40.6301	4.6088
354	venki	18	40.6301	4.6088
354	vestaĵojn	18	40.6301	4.6088
354	vestojn	18	40.6301	4.6088
354	viktor	18	40.6301	4.6088
354	virinojn	18	40.6301	4.6088
354	voĉoj	18	40.6301	4.6088
354	ĉeesto	18	40.6301	4.6088
354	ĉiuokaze	18	40.6301	4.6088
354	ŝanĝu	18	40.6301	4.6088
354	ŝercas	18	40.6301	4.6088
355	aal	17	38.3729	4.584
355	ajna	17	38.3729	4.584
355	akceptos	17	38.3729	4.584
355	alferjev	17	38.3729	4.584
355	aliĝu	17	38.3729	4.584
355	alvoku	17	38.3729	4.584
355	anglio	17	38.3729	4.584
355	anĝelo	17	38.3729	4.584
355	bastardo	17	38.3729	4.584
355	belas	17	38.3729	4.584
355	beleco	17	38.3729	4.584
355	bestojn	17	38.3729	4.584
355	bileton	17	38.3729	4.584
355	boaton	17	38.3729	4.584
355	bondezirojn	17	38.3729	4.584
355	bonkora	17	38.3729	4.584
355	brila	17	38.3729	4.584
355	danku	17	38.3729	4.584
355	dentojn	17	38.3729	4.584
355	dezerto	17	38.3729	4.584
355	dolarojn	17	38.3729	4.584
355	doloron	17	38.3729	4.584
355	dolĉa	17	38.3729	4.584
355	eh	17	38.3729	4.584
355	emas	17	38.3729	4.584
355	envenu	17	38.3729	4.584
355	fidi	17	38.3729	4.584
355	fiŝo	17	38.3729	4.584
355	flughaveno	17	38.3729	4.584
355	foren	17	38.3729	4.584
355	forprenis	17	38.3729	4.584
355	foton	17	38.3729	4.584
355	get	17	38.3729	4.584
355	giganta	17	38.3729	4.584
355	gloro	17	38.3729	4.584
355	gratulas	17	38.3729	4.584
355	grekio	17	38.3729	4.584
355	hundoj	17	38.3729	4.584
355	imagis	17	38.3729	4.584
355	inteligenta	17	38.3729	4.584
355	izz	17	38.3729	4.584
355	iĝu	17	38.3729	4.584
355	kamparo	17	38.3729	4.584
355	kolero	17	38.3729	4.584
355	konfesi	17	38.3729	4.584
355	konscias	17	38.3729	4.584
355	konstruaĵo	17	38.3729	4.584
355	kunulo	17	38.3729	4.584
355	kverelas	17	38.3729	4.584
355	kvindek	17	38.3729	4.584
355	laboru	17	38.3729	4.584
355	lakto	17	38.3729	4.584
355	lernas	17	38.3729	4.584
355	malaperu	17	38.3729	4.584
355	maljunulo	17	38.3729	4.584
355	malsata	17	38.3729	4.584
355	mankis	17	38.3729	4.584
355	mathias	17	38.3729	4.584
355	miras	17	38.3729	4.584
355	mordi	17	38.3729	4.584
355	mortus	17	38.3729	4.584
355	moskvo	17	38.3729	4.584
355	napaloni	17	38.3729	4.584
355	onklino	17	38.3729	4.584
355	palermo	17	38.3729	4.584
355	pam	17	38.3729	4.584
355	penso	17	38.3729	4.584
355	perdi	17	38.3729	4.584
355	perdu	17	38.3729	4.584
355	permesi	17	38.3729	4.584
355	planas	17	38.3729	4.584
355	plenas	17	38.3729	4.584
355	pluvas	17	38.3729	4.584
355	pluvo	17	38.3729	4.584
355	politiko	17	38.3729	4.584
355	popolon	17	38.3729	4.584
355	porkoj	17	38.3729	4.584
355	proksimiĝas	17	38.3729	4.584
355	proksimume	17	38.3729	4.584
355	purigi	17	38.3729	4.584
355	rapida	17	38.3729	4.584
355	ratoj	17	38.3729	4.584
355	roberto	17	38.3729	4.584
355	rotestro	17	38.3729	4.584
355	ruĝaj	17	38.3729	4.584
355	sal'	17	38.3729	4.584
355	sangon	17	38.3729	4.584
355	senpage	17	38.3729	4.584
355	seĝojn	17	38.3729	4.584
355	silbado	17	38.3729	4.584
355	situacion	17	38.3729	4.584
355	sonon	17	38.3729	4.584
355	stacidomo	17	38.3729	4.584
355	studento	17	38.3729	4.584
355	tomenio	17	38.3729	4.584
355	unuaj	17	38.3729	4.584
355	vangdu	17	38.3729	4.584
355	vasko	17	38.3729	4.584
355	vendas	17	38.3729	4.584
355	venkos	17	38.3729	4.584
355	veraj	17	38.3729	4.584
355	vino	17	38.3729	4.584
355	vizitos	17	38.3729	4.584
355	vojaĝon	17	38.3729	4.584
355	øin	17	38.3729	4.584
355	ŝtelas	17	38.3729	4.584
356	abba	16	36.1157	4.5577
356	adreso	16	36.1157	4.5577
356	agoj	16	36.1157	4.5577
356	albert	16	36.1157	4.5577
356	amata	16	36.1157	4.5577
356	angla	16	36.1157	4.5577
356	aparato	16	36.1157	4.5577
356	asteriks	16	36.1157	4.5577
356	aŭdos	16	36.1157	4.5577
356	aŭtoro	16	36.1157	4.5577
356	banko	16	36.1157	4.5577
356	batalis	16	36.1157	4.5577
356	batalos	16	36.1157	4.5577
356	batas	16	36.1157	4.5577
356	bonegan	16	36.1157	4.5577
356	bonŝanca	16	36.1157	4.5577
356	bonŝancon	16	36.1157	4.5577
356	bovino	16	36.1157	4.5577
356	brakoj	16	36.1157	4.5577
356	cesare	16	36.1157	4.5577
356	clausewitz	16	36.1157	4.5577
356	defendi	16	36.1157	4.5577
356	demonoj	16	36.1157	4.5577
356	dion	16	36.1157	4.5577
356	diversaj	16	36.1157	4.5577
356	elpensis	16	36.1157	4.5577
356	estaĵo	16	36.1157	4.5577
356	existenz	16	36.1157	4.5577
356	feliĉe	16	36.1157	4.5577
356	fenestron	16	36.1157	4.5577
356	fi	16	36.1157	4.5577
356	fojojn	16	36.1157	4.5577
356	forgesos	16	36.1157	4.5577
356	fraton	16	36.1157	4.5577
356	funkciis	16	36.1157	4.5577
356	gajnas	16	36.1157	4.5577
356	gardi	16	36.1157	4.5577
356	geedziĝo	16	36.1157	4.5577
356	guldenoj	16	36.1157	4.5577
356	hispanoj	16	36.1157	4.5577
356	hmm	16	36.1157	4.5577
356	ido	16	36.1157	4.5577
356	ien	16	36.1157	4.5577
356	imperio	16	36.1157	4.5577
356	infaneco	16	36.1157	4.5577
356	invitas	16	36.1157	4.5577
356	johan	16	36.1157	4.5577
356	juste	16	36.1157	4.5577
356	kapablis	16	36.1157	4.5577
356	kells	16	36.1157	4.5577
356	kialon	16	36.1157	4.5577
356	kisi	16	36.1157	4.5577
356	koloroj	16	36.1157	4.5577
356	kolumbo	16	36.1157	4.5577
356	kontrakton	16	36.1157	4.5577
356	kriis	16	36.1157	4.5577
356	kruron	16	36.1157	4.5577
356	lacas	16	36.1157	4.5577
356	libere	16	36.1157	4.5577
356	liberigi	16	36.1157	4.5577
356	limo	16	36.1157	4.5577
356	linio	16	36.1157	4.5577
356	loĝi	16	36.1157	4.5577
356	magdalena	16	36.1157	4.5577
356	malbonaj	16	36.1157	4.5577
356	malbonon	16	36.1157	4.5577
356	maldekstra	16	36.1157	4.5577
356	maldika	16	36.1157	4.5577
356	malliberejo	16	36.1157	4.5577
356	malvarmas	16	36.1157	4.5577
356	manĝaĵon	16	36.1157	4.5577
356	menso	16	36.1157	4.5577
356	merde	16	36.1157	4.5577
356	milionojn	16	36.1157	4.5577
356	mona	16	36.1157	4.5577
356	movas	16	36.1157	4.5577
356	najbaro	16	36.1157	4.5577
356	naĝi	16	36.1157	4.5577
356	niila	16	36.1157	4.5577
356	nikolaj	16	36.1157	4.5577
356	nobla	16	36.1157	4.5577
356	odoron	16	36.1157	4.5577
356	ordonojn	16	36.1157	4.5577
356	oreloj	16	36.1157	4.5577
356	papero	16	36.1157	4.5577
356	paradizo	16	36.1157	4.5577
356	parolo	16	36.1157	4.5577
356	pentraĵo	16	36.1157	4.5577
356	permeso	16	36.1157	4.5577
356	piedojn	16	36.1157	4.5577
356	plezure	16	36.1157	4.5577
356	popola	16	36.1157	4.5577
356	posteno	16	36.1157	4.5577
356	potencon	16	36.1157	4.5577
356	prizorgos	16	36.1157	4.5577
356	prizorgu	16	36.1157	4.5577
356	propraj	16	36.1157	4.5577
356	putino	16	36.1157	4.5577
356	realo	16	36.1157	4.5577
356	rilaton	16	36.1157	4.5577
356	sacuki	16	36.1157	4.5577
356	samon	16	36.1157	4.5577
356	sanigis	16	36.1157	4.5577
356	seka	16	36.1157	4.5577
356	sekvi	16	36.1157	4.5577
356	senprokraste	16	36.1157	4.5577
356	serioza	16	36.1157	4.5577
356	serĉos	16	36.1157	4.5577
356	simbolo	16	36.1157	4.5577
356	similan	16	36.1157	4.5577
356	skribos	16	36.1157	4.5577
356	speciale	16	36.1157	4.5577
356	speco	16	36.1157	4.5577
356	spektaklo	16	36.1157	4.5577
356	staris	16	36.1157	4.5577
356	stultaĵo	16	36.1157	4.5577
356	tano-n	16	36.1157	4.5577
356	trakti	16	36.1157	4.5577
356	ugo	16	36.1157	4.5577
356	universitato	16	36.1157	4.5577
356	urso	16	36.1157	4.5577
356	valida	16	36.1157	4.5577
356	vekiĝis	16	36.1157	4.5577
356	venja	16	36.1157	4.5577
356	vika	16	36.1157	4.5577
356	vikingoj	16	36.1157	4.5577
356	virgulino	16	36.1157	4.5577
356	viruso	16	36.1157	4.5577
356	zef	16	36.1157	4.5577
356	zinjo	16	36.1157	4.5577
356	zorge	16	36.1157	4.5577
356	ĉanĉad	16	36.1157	4.5577
356	ĉesi	16	36.1157	4.5577
356	ĉesos	16	36.1157	4.5577
356	ĥanjo	16	36.1157	4.5577
356	ĵetis	16	36.1157	4.5577
356	ŝanĝos	16	36.1157	4.5577
356	ŝtato	16	36.1157	4.5577
356	ŝtelisto	16	36.1157	4.5577
356	ŝuldas	16	36.1157	4.5577
357	advokato	15	33.8584	4.5297
357	am'	15	33.8584	4.5297
357	amantino	15	33.8584	4.5297
357	ami	15	33.8584	4.5297
357	arbara	15	33.8584	4.5297
357	aspekto	15	33.8584	4.5297
357	aĉetu	15	33.8584	4.5297
357	aĝas	15	33.8584	4.5297
357	beauregard	15	33.8584	4.5297
357	bofrato	15	33.8584	4.5297
357	brakon	15	33.8584	4.5297
357	dankegon	15	33.8584	4.5297
357	daŭrigos	15	33.8584	4.5297
357	decidu	15	33.8584	4.5297
357	deer	15	33.8584	4.5297
357	demandos	15	33.8584	4.5297
357	dentegoj	15	33.8584	4.5297
357	detruas	15	33.8584	4.5297
357	devenas	15	33.8584	4.5297
357	dika	15	33.8584	4.5297
357	dirite	15	33.8584	4.5297
357	donus	15	33.8584	4.5297
357	due	15	33.8584	4.5297
357	egalas	15	33.8584	4.5297
357	eksarĥio	15	33.8584	4.5297
357	ekspedicio	15	33.8584	4.5297
357	ekstermos	15	33.8584	4.5297
357	ekzakte	15	33.8584	4.5297
357	elk	15	33.8584	4.5297
357	eltiri	15	33.8584	4.5297
357	energio	15	33.8584	4.5297
357	eraras	15	33.8584	4.5297
357	eskapi	15	33.8584	4.5297
