Rank	Word	Frequency	Frequency per million	Zipf value
148	ninguén	1484	806.275	5.9065
149	falar	1476	801.9285	5.9041
150	quere	1459	792.6922	5.8991
151	fai	1437	780.7394	5.8925
152	noso	1421	772.0464	5.8876
153	pouco	1416	769.3298	5.8861
154	tiña	1394	757.377	5.8793
155	cada	1388	754.1171	5.8774
156	estamos	1385	752.4871	5.8765
157	alguén	1347	731.8413	5.8644
158	outro	1334	724.7782	5.8602
159	cara	1313	713.3687	5.8533
160	deus	1304	708.4789	5.8503
160	novo	1304	708.4789	5.8503
161	entre	1303	707.9356	5.85
162	nosa	1298	705.219	5.8483
163	mañá	1288	699.7859	5.845
164	hoxe	1272	691.0929	5.8395
165	lugar	1266	687.833	5.8375
166	nai	1258	683.4865	5.8347
167	ata	1254	681.3133	5.8333
168	cousa	1245	676.4235	5.8302
169	súas	1240	673.7069	5.8285
170	dixo	1237	672.077	5.8274
171	días	1236	671.5337	5.8271
172	ola	1222	663.9273	5.8221
173	nas	1220	662.8407	5.8214
174	homes	1215	660.1241	5.8196
175	muller	1202	653.061	5.815
176	meus	1199	651.4311	5.8139
177	tres	1197	650.3445	5.8131
178	guerra	1196	649.8012	5.8128
179	fillo	1192	647.6279	5.8113
180	menos	1186	644.3681	5.8091
181	todas	1184	643.2814	5.8084
182	dunha	1176	638.9349	5.8055
183	sexa	1161	630.7853	5.7999
184	sabe	1153	626.4388	5.7969
185	claro	1139	618.8324	5.7916
186	pasa	1132	615.0292	5.7889
187	parte	1125	611.226	5.7862
188	nunha	1113	604.7063	5.7815
188	toda	1113	604.7063	5.7815
189	boa	1112	604.163	5.7812
190	contra	1109	602.533	5.78
191	di	1108	601.9897	5.7796
192	vas	1101	598.1865	5.7768
193	dende	1100	597.6432	5.7764
194	podería	1097	596.0133	5.7753
195	oh	1095	594.9267	5.7745
195	podemos	1095	594.9267	5.7745
196	primeiro	1083	588.4069	5.7697
197	fóra	1065	578.6273	5.7624
198	canto	1059	575.3674	5.7599
199	sr	1055	573.1942	5.7583
200	teñen	1052	571.5642	5.7571
201	veces	1049	569.9343	5.7558
202	mira	1026	557.4381	5.7462
