Rank	Word	Frequency	Frequency per million	Zipf value	IPA
349	misjonär	92	0.7328	2.865	m i s j o n æ r
350	manner	91	0.7248	2.8602	m ɑ nː e r
351	oslo	90	0.7169	2.8555	o s l o
351	torino	90	0.7169	2.8555	t o r iː n o
351	ükssarvik	90	0.7169	2.8555	y k s s ɑ r v i k
352	meene	87	0.693	2.8407	m eː n e  |  m eːː n e
353	jelena	86	0.685	2.8357	j e l e n ɑ
354	aktiveerima	85	0.677	2.8306	ɑ k t i v eː r i m ɑ
355	mastirida	83	0.6611	2.8203	m ɑ sʲ t i r i d̥ ɑ
355	sinisilmne	83	0.6611	2.8203	s i n i s i l m n e
356	mänd	82	0.6531	2.815	m æ n d̥  |  m æ nʲ d̥
357	rutt	79	0.6293	2.7989	r u tː
358	grammatika	75	0.5974	2.7763	ɡ̊ r ɑ mː ɑ tʲ i k ɑ
358	valgevene	75	0.5974	2.7763	v ɑ l ɡ̊ e v e n e
359	leedu	74	0.5894	2.7704	l eː d̥ u
360	sarajevo	73	0.5815	2.7645	s ɑ r ɑ j e v o
360	viieteistkümnes	73	0.5815	2.7645	v iː e t e i̯ s t k y m n e s
361	riietumine	72	0.5735	2.7585	r iː e t u m i n e
362	geoloogia	71	0.5655	2.7524	ɡ̊ e o̯ l oː ɡ̊ j ɑ
363	aevastama	70	0.5576	2.7463	ɑ e̯ v ɑ s t ɑ m ɑ
364	budapest	69	0.5496	2.74	b̥ u d̥ ɑ p e s t
364	vikat	69	0.5496	2.74	v i k ɑ t
364	ä	69	0.5496	2.74	æː
365	laiskus	68	0.5416	2.7337	l ɑ i̯ s k u s
366	mandariin	67	0.5337	2.7273	m ɑ n d̥ ɑ r iː n
367	läti	66	0.5257	2.7207	l æ t i
368	lagrits	64	0.5098	2.7074	l ɑ ɡ̊ r i t s
368	õ	64	0.5098	2.7074	ɤ  |  ɤː
369	vandenõuteooria	63	0.5018	2.7005	v ɑ n d̥ e n ɤ u̯ t e o̯ː r i ɑ
370	sõnn	60	0.4779	2.6793	s ɤ nː
370	ämblikuvõrk	60	0.4779	2.6793	æ m b̥ l i k u v ɤ r k
371	sõnavabadus	57	0.454	2.6571	s ɤ n ɑ v ɑ b̥ ɑ d̥ u s
372	barrikaad	55	0.4381	2.6416	b̥ ɑ rː i k ɑː d̥
372	tšehhi	55	0.4381	2.6416	t ʃ e hː i
373	eeden	54	0.4301	2.6336	eː d̥ e n
374	malta	53	0.4222	2.6255	m ɑ l t ɑ
375	kasahstan	52	0.4142	2.6172	k ɑ s ɑ h s t ɑ n
375	singapur	52	0.4142	2.6172	s i ŋ ɡ̊ ɑ p u r
376	belfast	50	0.3983	2.6002	b̥ e l f ɑ s t
376	horvaatia	50	0.3983	2.6002	h o r v ɑː t i ɑ
376	õunapuu	50	0.3983	2.6002	ɤ u̯ n ɑ p uː  |  ɤ u̯ n ɑ pː uː
377	maailmavaade	49	0.3903	2.5914	m ɑː i l m ɑ v ɑː d̥ e
378	hüüumärk	46	0.3664	2.564	h y i̯ u m æ r k
378	nikkuma	46	0.3664	2.564	n i kː u m ɑ
379	kuueteistkümnes	45	0.3584	2.5544	k uː e t e i̯ s t k y m n e s
379	neljateistkümnes	45	0.3584	2.5544	n e l j ɑ t e i̯ s t k y m n e s
379	okeaania	45	0.3584	2.5544	o k e ɑ̯ ɑ n i ɑ
379	ööliblikas	45	0.3584	2.5544	øː l i b̥ l i k ɑ s
380	belgrad	44	0.3505	2.5447	b̥ e l ɡ̊ r ɑ d̥
380	minsk	44	0.3505	2.5447	m i n s k
381	angelika	43	0.3425	2.5347	ɑ ŋ ɡ̊ e l i k ɑ
381	mõla	43	0.3425	2.5347	m ɤ l ɑ
381	šampoon	43	0.3425	2.5347	ʃ ɑ m p oː n
382	eha	42	0.3345	2.5244	e h ɑ
382	juurima	42	0.3345	2.5244	j uː r i m ɑ
383	ablas	40	0.3186	2.5032	ɑ b̥ l ɑ s
383	piiraja	40	0.3186	2.5032	p iː r ɑ j ɑ
384	riia	39	0.3106	2.4922	r iː ɑ
385	aleksandra	37	0.2947	2.4694	ɑ l e k s ɑ n d̥ r ɑ
