Rank	Word	Frequency	Frequency per million	Zipf value	IPA
169	šarka	5	0.6124	2.787	ʂ a r k ɐ
170	abatijos	4	0.4899	2.6901	ɐ b aː tʲ ɪ j oː s
170	abatė	4	0.4899	2.6901	ɐ b aː tʲ eː
170	abchazijos	4	0.4899	2.6901	ɐ p x aː z ɪ j oː s
170	apuokas	4	0.4899	2.6901	ɐ p u ə k ɐ s
170	apyvarta	4	0.4899	2.6901	a pʲ iː v a r t a
170	mečetė	4	0.4899	2.6901	mʲ ɛ t͡ɕ ɛ tʲ eː
170	nenuorama	4	0.4899	2.6901	nʲ ɛ n u ɔ r a m a
171	abatija	3	0.3674	2.5651	ɐ b aː tʲ ɪ j ɐ
171	braškė	3	0.3674	2.5651	b r äː ʃ kʲ eː
171	gesti	3	0.3674	2.5651	ɡʲ ɛ sʲ tʲ ɪ
171	glamonėti	3	0.3674	2.5651	ɡ ɫ ɐ m oː nʲ êː tʲ ɪ
171	išsižiojėlis	3	0.3674	2.5651	ɪ ʃ sʲ ɪ ʒʲ oː j eː lʲ ɪ s
171	nuosėdos	3	0.3674	2.5651	n u ɔ sʲ eː d oː s
171	skinti	3	0.3674	2.5651	s k ɪ n t ɪ
171	sušiai	3	0.3674	2.5651	s ʊ ʃʲ ɐ ɪ̯ˑ
171	šalinti	3	0.3674	2.5651	ʃ aː l ɪ n t ɪ
171	ūdra	3	0.3674	2.5651	uː d r ɐ
172	abatas	2	0.2449	2.389	ɐ b aː t ɐ s
172	brasta	2	0.2449	2.389	b r a s t a  |  b r ɑː s t a
172	dagilis	2	0.2449	2.389	d a ɡʲ ɪ lʲ ɪ s
172	galabyti	2	0.2449	2.389	ɡ ɐ ɫ ä̌ː bʲ iː tʲ ɪ
172	vainikas	2	0.2449	2.389	v ɐ ɪ̯ˑ nʲ ɪ k ɐ s
172	žirgelis	2	0.2449	2.389	ʒʲ ɪ r ɡʲ æ̌ː lʲ ɪ s
173	abatijai	1	0.1225	2.0881	ɐ b aː tʲ ɪ j ɐ ɪ̯
173	aliai	1	0.1225	2.0881	ɐ lʲ æ ɪ
173	amalas	1	0.1225	2.0881	aː m ɐ l ɐ s
173	brakonierius	1	0.1225	2.0881	b r a k oː nʲ ɪ æː rʲ u s  |  b r a k oː nʲ ɪ ɛ rʲ u s
173	dieveris	1	0.1225	2.0881	dʲ ɪ ɛ vʲ ɛ rʲ ɪ s
173	driskius	1	0.1225	2.0881	d rʲ ɪ s kʲ u s
173	estafetė	1	0.1225	2.0881	ɛ s t a fʲ ɛ tʲ eː
173	ešerys	1	0.1225	2.0881	ɛ ʃʲ ɛ rʲ iː s
173	grafa	1	0.1225	2.0881	ɡ r a f a
173	hidratas	1	0.1225	2.0881	h ɪ d r aː t ɐ s
173	migdyti	1	0.1225	2.0881	mʲ ɪ ɡ dʲ iː tʲ ɪ
173	niūkti	1	0.1225	2.0881	nʲ uː k tʲ ɪ
173	šleivas	1	0.1225	2.0881	ʃ lʲ e ɪˑ v a s
