Rank	Word	Frequency	Frequency per million	Zipf value	IPA
223	paras	65390	323.7254	5.5102	p ɑ r ɑ s
224	parempi	64947	321.5322	5.5072	p ɑ r e m p i
225	paikka	64525	319.443	5.5044	p ɑ i̯ kː ɑ
226	jota	64382	318.7351	5.5034	j o t ɑ  |  j oː t ɑ
227	mikään	63616	314.9429	5.4982	m i k æː n
228	hieman	63304	313.3983	5.4961	h i e̯ m ɑ n
229	viime	62482	309.3288	5.4904	ʋ iː m e
230	silti	62332	308.5862	5.4894	s i l t i  |  s i l t iˣ
231	hetki	62122	307.5465	5.4879	h e t k i
232	ohi	61610	305.0118	5.4843	o h i  |  o h iˣ
233	alkaa	61368	303.8137	5.4826	ɑ l k ɑːˣ
234	pieni	59499	294.5609	5.4692	p i e̯ n i  |  p i e̯ n iˣ
235	yli	59420	294.1698	5.4686	y l i
236	oikea	58606	290.1399	5.4626	o i̯ k e ɑ
237	sama	57978	287.0309	5.4579	s ɑ m ɑ
238	riittää	57048	282.4268	5.4509	r iː tː æː  |  r iː tː æːˣ
239	teemme	56860	281.496	5.4495	t eː mː e
240	tarkoittaa	56425	279.3425	5.4461	t ɑ r k o i̯ tː ɑː  |  t ɑ r k o i̯ tː ɑːˣ
241	läpi	56369	279.0652	5.4457	l æ p i
242	vanha	56061	277.5404	5.4433	ʋ ɑ n h ɑ
243	irti	56027	277.3721	5.4431	i r t i  |  i r t iˣ
244	asioita	55626	275.3869	5.4399	ɑ s i o i̯ t ɑ
245	minuun	55264	273.5947	5.4371	m i n uː n
246	neiti	55227	273.4116	5.4368	n e i̯ t i
247	jokin	55178	273.169	5.4364	j o k i n
248	paska	54784	271.2184	5.4333	p ɑ s k ɑ
249	puhu	54648	270.5451	5.4322	p u h uˣ
250	poissa	54582	270.2184	5.4317	p o i̯ sː ɑ
251	voisin	54553	270.0748	5.4315	ʋ o i̯ s i n
252	viisi	54443	269.5302	5.4306	ʋ iː s i
253	kuoli	54106	267.8618	5.4279	k u o̯ l i
254	heille	53762	266.1588	5.4251	h e i̯ lː eˣ
255	iso	53535	265.035	5.4233	i s o
255	täysin	53535	265.035	5.4233	t æ y̯ s i n
256	kiltti	53496	264.8419	5.423	k i l tː i
257	tahansa	53465	264.6885	5.4227	t ɑ h ɑ n s ɑˣ
258	nimi	53446	264.5944	5.4226	n i m i
259	hiljaa	53342	264.0795	5.4217	h i l j ɑː
