Rank	Bigram	Frequency	Frequency per million	Zipf value
173	xe	22065	800.003	5.9031
174	pi	21530	780.6057	5.8924
175	xo	21403	776.0011	5.8899
176	rb	20837	755.4798	5.8782
177	ig	19937	722.8488	5.859
178	xa	19878	720.7097	5.8578
179	ap	18922	686.0483	5.8364
180	nb	18325	664.4031	5.8224
181	pr	18020	653.3448	5.8151
182	ib	17768	644.2081	5.809
183	eu	17749	643.5193	5.8086
184	xi	16602	601.9329	5.7795
185	og	16059	582.2455	5.7651
186	y$	16004	580.2514	5.7636
187	ix	15838	574.2328	5.7591
188	pu	14279	517.7087	5.7141
189	ob	14161	513.4304	5.7105
190	hu	13921	504.7288	5.7031
191	ee	13909	504.2937	5.7027
192	im	13828	501.3569	5.7001
193	od	13324	483.0836	5.684
194	np	13190	478.2252	5.6796
195	sp	13042	472.8592	5.6747
196	um	12879	466.9494	5.6693
197	^c	12820	464.8102	5.6673
198	nk	12290	445.5942	5.6489
199	ih	11409	413.6521	5.6166
200	lk	11369	412.2018	5.6151
201	om	11305	409.8814	5.6127
202	^r	11038	400.2009	5.6023
203	je	10659	386.4596	5.5871
204	op	10494	380.4773	5.5803
205	ll	9934	360.1736	5.5565
206	rm	9793	355.0614	5.5503
207	ip	9650	349.8767	5.5439
208	fa	9233	334.7576	5.5247
209	oh	9120	330.6606	5.5194
210	eb	8955	324.6783	5.5115
211	fi	8941	324.1707	5.5108
212	ch	8458	306.6587	5.4867
213	fe	8006	290.2707	5.4628
214	d$	7655	277.5446	5.4433
215	dr	7523	272.7588	5.4358
216	br	7480	271.1997	5.4333
217	rn	7152	259.3076	5.4138
218	kt	6581	238.605	5.3777
219	fr	6510	236.0308	5.373
220	ep	6233	225.9877	5.3541
221	ic	6206	225.0088	5.3522
222	h$	6160	223.341	5.349
223	rp	6099	221.1293	5.3446
224	fo	6050	219.3527	5.3411
225	nn	5989	217.1411	5.3367
226	xu	5817	210.9049	5.3241
227	kr	5794	210.071	5.3224
228	^w	5696	206.5179	5.315
229	-e	5586	202.5296	5.3065
230	gr	5571	201.9858	5.3053
231	ca	5489	199.0127	5.2989
232	th	5472	198.3964	5.2975
233	zp	5298	192.0877	5.2835
234	ns	5234	189.7673	5.2782
235	ui	5152	186.7943	5.2714
236	rl	5130	185.9966	5.2695
237	lb	5072	183.8937	5.2646
238	pl	5035	182.5522	5.2614
239	ax	5034	182.516	5.2613
240	eo	4874	176.7149	5.2473
241	ck	4785	173.4881	5.2393
242	ub	4742	171.929	5.2353
243	m$	4654	168.7384	5.2272
244	vi	4640	168.2309	5.2259
245	sh	4589	166.3818	5.2211
246	sm	4549	164.9315	5.2173
247	ry	4476	162.2848	5.2103
248	a-	4422	160.3269	5.205
249	^v	4401	159.5655	5.2029
250	co	4333	157.1001	5.1962
251	af	4230	153.3656	5.1857
252	ex	4214	152.7855	5.1841
253	ou	4053	146.9482	5.1672
254	ve	4028	146.0418	5.1645
255	iu	3989	144.6278	5.1603
256	oo	3875	140.4945	5.1477
257	ac	3798	137.7028	5.1389
258	ey	3638	131.9017	5.1203
259	e-	3613	130.9953	5.1173
260	bl	3524	127.7684	5.1064
261	ef	3487	126.4269	5.1018
262	tt	3446	124.9404	5.0967
263	n-	3426	124.2153	5.0942
264	ae	3424	124.1428	5.0939
265	g$	3344	121.2422	5.0837
266	wa	3259	118.1604	5.0725
267	sl	3228	117.0365	5.0683
268	if	3148	114.1359	5.0574
269	xk	3132	113.5558	5.0552
270	-a	3116	112.9757	5.053
271	ju	3072	111.3804	5.0468
272	kl	3068	111.2354	5.0462
273	lm	2977	107.936	5.0332
274	ji	2963	107.4285	5.0311
275	ay	2936	106.4495	5.0271
276	ce	2921	105.9057	5.0249
277	i-	2853	103.4402	5.0147
278	nf	2852	103.404	5.0145
279	up	2846	103.1864	5.0136
280	^y	2735	99.1619	4.9963
281	rs	2612	94.7024	4.9764
282	ss	2586	93.7597	4.972
283	sn	2584	93.6872	4.9717
284	-b	2582	93.6147	4.9713
285	fu	2551	92.4907	4.9661
286	ly	2540	92.0919	4.9642
287	av	2515	91.1855	4.9599
288	^x	2479	89.8802	4.9537
288	o-	2479	89.8802	4.9537
289	dy	2469	89.5177	4.9519
290	of	2455	89.0101	4.9494
291	va	2377	86.1821	4.9354
292	wi	2267	82.1938	4.9148
293	ow	2250	81.5775	4.9116
294	nc	2231	80.8886	4.9079
295	aj	2159	78.2781	4.8936
296	ev	2133	77.3354	4.8884
297	u-	2100	76.139	4.8816
298	ny	2066	74.9062	4.8745
299	yo	2058	74.6162	4.8728
300	ya	2020	73.2384	4.8647
301	uh	1858	67.3649	4.8284
302	ph	1855	67.2561	4.8277
303	yr	1847	66.966	4.8259
304	ox	1832	66.4222	4.8223
305	ux	1795	65.0807	4.8135
306	hn	1792	64.9719	4.8127
307	mm	1790	64.8994	4.8122
308	lf	1776	64.3918	4.8088
309	x$	1775	64.3556	4.8086
310	r-	1773	64.283	4.8081
311	we	1736	62.9415	4.7989
312	-k	1673	60.6574	4.7829
313	sb	1654	59.9685	4.7779
314	sc	1605	58.1919	4.7649
314	w$	1605	58.1919	4.7649
315	b$	1595	57.8294	4.7621
316	ew	1588	57.5756	4.7602
317	uc	1586	57.503	4.7597
318	sg	1570	56.9229	4.7553
319	lp	1566	56.7779	4.7542
320	oc	1544	55.9803	4.748
321	ci	1528	55.4002	4.7435
322	ño	1467	53.1885	4.7258
323	bb	1446	52.4271	4.7196
324	yk	1433	51.9558	4.7156
325	wo	1431	51.8833	4.715
326	cl	1412	51.1944	4.7092
327	c$	1399	50.7231	4.7052
328	ov	1383	50.1429	4.7002
329	fl	1380	50.0342	4.6993
330	-m	1371	49.7079	4.6964
331	ty	1336	48.4389	4.6852
332	ff	1322	47.9313	4.6806
333	f$	1315	47.6775	4.6783
334	-g	1306	47.3512	4.6753
335	lg	1279	46.3723	4.6663
336	my	1266	45.9009	4.6618
337	-i	1252	45.3933	4.657
338	iv	1249	45.2846	4.656
339	t-	1231	44.6319	4.6496
340	-r	1228	44.5232	4.6486
341	gh	1221	44.2694	4.6461
342	dd	1217	44.1243	4.6447
343	oy	1204	43.653	4.64
344	rc	1201	43.5442	4.6389
345	s-	1200	43.508	4.6386
346	eñ	1174	42.5653	4.6291
347	ec	1168	42.3478	4.6268
348	qu	1167	42.3115	4.6265
349	-t	1154	41.8402	4.6216
350	ls	1140	41.3326	4.6163
351	by	1127	40.8612	4.6113
352	ps	1122	40.68	4.6094
353	-l	1118	40.5349	4.6078
354	uf	1104	40.0273	4.6024
355	p$	1095	39.701	4.5988
356	l-	1079	39.1209	4.5924
357	mb	1061	38.4683	4.5851
358	-z	1044	37.8519	4.5781
359	-h	1031	37.3806	4.5726
360	yn	990	35.8941	4.555
361	kz	984	35.6765	4.5524
362	nz	979	35.4953	4.5502
363	gl	971	35.2052	4.5466
364	ky	970	35.1689	4.5462
365	vo	961	34.8426	4.5421
366	-p	956	34.6614	4.5398
367	ye	916	33.2111	4.5213
368	mp	906	32.8485	4.5165
369	hr	905	32.8123	4.516
370	aw	903	32.7398	4.5151
371	-s	893	32.3772	4.5102
372	aa	890	32.2684	4.5088
373	zz	889	32.2322	4.5083
374	cr	887	32.1596	4.5073
375	pt	858	31.1082	4.4929
376	yl	852	30.8907	4.4898
377	rj	850	30.8182	4.4888
378	rf	835	30.2743	4.4811
379	-o	824	29.8755	4.4753
380	ij	822	29.803	4.4743
381	ks	815	29.5492	4.4705
382	zb	811	29.4041	4.4684
383	-d	807	29.2591	4.4663
384	uo	799	28.9691	4.4619
385	zl	796	28.8603	4.4603
386	ao	786	28.4977	4.4548
387	tl	778	28.2077	4.4504
388	z-	773	28.0264	4.4476
389	gg	761	27.5913	4.4408
390	cu	754	27.3375	4.4368
391	pp	752	27.265	4.4356
392	nj	703	25.4884	4.4063
393	v$	694	25.1621	4.4007
394	-j	677	24.5458	4.39
395	cy	671	24.3282	4.3861
396	kn	669	24.2557	4.3848
397	wh	658	23.8569	4.3776
398	wn	657	23.8206	4.377
399	gn	653	23.6756	4.3743
400	-n	628	22.7692	4.3573
401	ms	613	22.2253	4.3468
402	kh	600	21.754	4.3375
402	oj	600	21.754	4.3375
403	nr	597	21.6452	4.3354
404	tc	594	21.5364	4.3332
405	hy	593	21.5002	4.3324
405	k-	593	21.5002	4.3324
406	ds	571	20.7025	4.316
407	sf	569	20.63	4.3145
408	mc	560	20.3037	4.3076
409	hm	556	20.1587	4.3045
409	rv	556	20.1587	4.3045
410	ht	548	19.8686	4.2982
410	rz	548	19.8686	4.2982
411	sz	529	19.1798	4.2828
412	yd	518	18.7809	4.2737
413	tm	494	17.9108	4.2531
414	y-	489	17.7295	4.2487
414	zg	489	17.7295	4.2487
415	cc	476	17.2582	4.237
415	sy	476	17.2582	4.237
416	ct	473	17.1494	4.2342
416	dw	473	17.1494	4.2342
417	^q	471	17.0769	4.2324
418	g-	456	16.533	4.2184
419	dg	455	16.4968	4.2174
420	xt	453	16.4243	4.2155
421	bs	441	15.9892	4.2038
422	gs	437	15.8442	4.1999
423	ys	434	15.7354	4.1969
424	lv	418	15.1553	4.1806
425	gt	410	14.8652	4.1722
426	dm	405	14.6839	4.1668
426	tw	405	14.6839	4.1668
427	yu	402	14.5752	4.1636
428	's	400	14.5027	4.1614
429	nl	393	14.2489	4.1538
430	ym	390	14.1401	4.1505
431	-u	383	13.8863	4.1426
431	d-	383	13.8863	4.1426
432	sw	381	13.8138	4.1403
433	nh	377	13.6688	4.1357
434	tn	375	13.5962	4.1334
435	m-	364	13.1974	4.1205
436	ej	355	12.8711	4.1096
437	tb	338	12.2547	4.0883
438	ii	331	12.001	4.0792
439	ér	319	11.5659	4.0632
440	-f	307	11.1308	4.0465
441	sr	306	11.0945	4.0451
442	yt	304	11.022	4.0423
443	lc	296	10.732	4.0307
444	km	295	10.6957	4.0292
445	h-	274	9.9343	3.9971
446	lz	273	9.8981	3.9956
446	yw	273	9.8981	3.9956
447	ws	271	9.8256	3.9924
448	hl	259	9.3905	3.9727
448	uu	259	9.3905	3.9727
449	uj	257	9.318	3.9693
450	^é	255	9.2454	3.9659
451	rh	251	9.1004	3.9591
452	n'	248	8.9916	3.9538
453	zh	245	8.8829	3.9486
454	dl	242	8.7741	3.9432
455	é$	239	8.6653	3.9378
456	yi	231	8.3753	3.923
457	ré	230	8.339	3.9211
458	bj	229	8.3028	3.9192
458	ft	229	8.3028	3.9192
459	dt	226	8.194	3.9135
460	j$	225	8.1577	3.9116
461	dn	217	7.8677	3.8958
462	ml	207	7.5051	3.8754
463	fb	204	7.3964	3.869
463	kk	204	7.3964	3.869
464	rw	203	7.3601	3.8669
465	mn	202	7.3238	3.8647
466	cq	199	7.2151	3.8582
466	hh	199	7.2151	3.8582
467	iy	195	7.07	3.8494
468	wy	190	6.8888	3.8381
469	ln	187	6.78	3.8312
469	wl	187	6.78	3.8312
470	o'	186	6.7437	3.8289
470	uy	186	6.7437	3.8289
471	gm	182	6.5987	3.8195
472	lw	179	6.4899	3.8122
473	fü	177	6.4174	3.8074
474	^'	175	6.3449	3.8024
474	zm	175	6.3449	3.8024
474	üh	175	6.3449	3.8024
475	ña	171	6.1999	3.7924
