Rank	Word	Frequency	Frequency per million	Zipf value	IPA
246	avisen	1735	25.9921	4.4148	ɑ ʋ iː s n̩
247	ond	1727	25.8722	4.4128	ʊ nː
248	still	1724	25.8273	4.4121	s t ɪ l
249	adgang	1694	25.3779	4.4045	ɑ̂ː d ɡ ɑ ŋ
250	tysk	1686	25.258	4.4024	t ʏ s k
251	gjest	1683	25.2131	4.4016	j e s t
252	carter	1681	25.1831	4.4011	k a ʁ t ə r  |  k a ʈ ə r
253	kylling	1672	25.0483	4.3988	ç ʏ lː ɪ ŋ
254	kreft	1658	24.8385	4.3951	k r e f t
255	katt	1623	24.3142	4.3859	k a tː  |  k ɑ tː
256	kjole	1620	24.2693	4.3851	ç uː l ə
257	grave	1610	24.1195	4.3824	ɡ r ɑː ʋ
258	brød	1605	24.0445	4.381	b r øː
258	endte	1605	24.0445	4.381	ɛ n t ə
259	rive	1563	23.4153	4.3695	r iː v ə
260	gården	1539	23.0558	4.3628	ɡ oː ɳ  |  ɡ oː ɳ̩
261	svømme	1536	23.0109	4.3619	s ʋ ø m e
262	fugl	1534	22.9809	4.3614	f ʉː l  |  f ʉː ɽ
262	norsk	1534	22.9809	4.3614	n ɔ ʂ k  |  n ɔ ʃ k
263	maskinen	1533	22.9659	4.3611	m ɑ ʂ iː n̩ː
264	stjerne	1531	22.9359	4.3605	s t j ɛ r n ɛ
265	kokain	1511	22.6363	4.3548	k u k a iː n
266	hvil	1506	22.5614	4.3534	ʋ iː l
267	enden	1461	21.8873	4.3402	ɛ n d n̩  |  ɛ n n̩
268	aften	1450	21.7225	4.3369	a f t n̩  |  a f t ə n
269	sprenge	1417	21.2281	4.3269	s p ɾ ɛ ŋː ə
270	restaurant	1415	21.1982	4.3263	r ɛ s t ʉ r ɑ ŋ
271	kart	1409	21.1083	4.3245	k a ʁ t  |  k a ʈ
272	bjørn	1405	21.0483	4.3232	b j øː ɳ
273	bygd	1399	20.9585	4.3214	b ʏ ɡ d
274	mennesket	1376	20.6139	4.3142	m ɛ nː ə s k ə
275	sjokolade	1370	20.524	4.3123	ʃ ʊ k ʊ l ɑː d ə
276	lønn	1357	20.3293	4.3081	l œ n
277	show	1356	20.3143	4.3078	ʃ ɔ ʊ  |  ʃ ɔ ʋ
278	advare	1353	20.2693	4.3068	ɑː d ʋ ɑː r ə
279	nesa	1348	20.1944	4.3052	n eː s a
280	grønn	1333	19.9697	4.3004	ɡ r œ n  |  ɡ ɾ ø n
281	drosje	1331	19.9397	4.2997	d r o ʂ e
282	ånd	1329	19.9098	4.2991	ɔ n
283	akter	1323	19.8199	4.2971	a k t ə r
283	skyss	1323	19.8199	4.2971	ʂ ʏ sː
284	lær	1314	19.6851	4.2941	l æː ɾ
284	søke	1314	19.6851	4.2941	s øː k ə
285	olje	1301	19.4903	4.2898	ɔ l j ə  |  ʊ l j ə
286	showet	1289	19.3105	4.2858	ʂ ɔ ʋ ə
287	sliter	1267	18.981	4.2783	s l iː t ə r
288	kjerring	1265	18.951	4.2776	ç æ r ɪ ŋ
289	ost	1243	18.6214	4.27	u s t
290	admiral	1238	18.5465	4.2683	a d m ɪ r ɑː l
291	fjellene	1228	18.3967	4.2647	f j ɛ l n̩ ə
292	maskin	1192	17.8574	4.2518	m ɑ ʂ iː n
293	biblioteket	1191	17.8424	4.2515	b ɪ b l j u t eː k ə
294	norge	1188	17.7975	4.2504	n ɔ ɾ ɡ ə
295	klage	1173	17.5727	4.2448	k l ɑː ɡ ə  |  k ɽ ɑː ɡ ə
296	hellig	1157	17.333	4.2389	h ɛ l ɪ
297	morn	1148	17.1982	4.2355	m ɔ ɳ
297	mus	1148	17.1982	4.2355	m ʉː s
298	avisene	1147	17.1832	4.2351	ɑ ʋ iː s n̩ ə
299	graver	1141	17.0933	4.2328	ɡ r ɑː ʋ ə r
300	jakken	1130	16.9286	4.2286	j a kː n̩
301	graven	1128	16.8986	4.2279	ɡ r ɑː ʋ n̩
302	rå	1109	16.614	4.2205	ɾ oː
303	ondskap	1107	16.584	4.2197	u n s k aː p
304	kirke	1096	16.4192	4.2154	ç ɪ r k ə
305	tørst	1082	16.2095	4.2098	tʰ ø ʃ t
306	fatt	1077	16.1346	4.2078	f a t
307	alternativ	1071	16.0447	4.2053	ɑ l t æ ɳ ɑ t iː ʋ  |  ɑ l t æː ɳ ɑ t iː ʋ
308	grå	1047	15.6851	4.1955	ɡ ɾ oː
309	butikk	1030	15.4305	4.1884	b ʉ t i k
309	mobil	1030	15.4305	4.1884	m u b iː l  |  m uː b iː l
310	afghanistan	1024	15.3406	4.1858	ɑ f ɡ ɑ n ɪ s t ɑ n
311	bønner	1006	15.0709	4.1781	² b œ n ə r
312	troll	1005	15.0559	4.1777	t r o l
313	fjell	999	14.966	4.1751	f j ɛ l
314	blåse	988	14.8013	4.1703	b l oː s e
315	læreren	984	14.7413	4.1685	l æː r æ ɳ
316	ape	978	14.6514	4.1659	aː p e
317	sol	969	14.5166	4.1619	s uː l
318	tynn	965	14.4567	4.1601	t ʏ nː
319	lande	962	14.4117	4.1587	l â n n e
320	moskva	954	14.2919	4.1551	m ɔ s k ʋ a
321	niks	938	14.0522	4.1477	n i k s
322	kinesisk	923	13.8275	4.1407	ç ɪ n eː s ɪ s k
323	høflig	911	13.6477	4.1351	h øː f l ɪ
324	dyp	865	12.9586	4.1126	d yː p
325	sinnssyk	864	12.9436	4.1121	s i n s s yː k
326	åring	857	12.8387	4.1085	ôː ɾ i ŋ
327	vind	852	12.7638	4.106	ʋ i n
328	lekte	850	12.7339	4.105	² l eː k t ə  |  ² l ɛ k t ə
329	jøde	847	12.6889	4.1034	j øː d ə
330	bart	844	12.644	4.1019	b a r t  |  b aː r t
331	beltet	840	12.5841	4.0998	b ɛ l t ə
332	sigaretter	837	12.5391	4.0983	s ɪ ɡ a r ɛ tː ə r
333	bind	833	12.4792	4.0962	b ɪ n
334	flåten	822	12.3144	4.0904	f ɽ oː t n̩
335	æsj	820	12.2844	4.0894	ʔ æ ʂ
336	bønn	818	12.2545	4.0883	b œ n
337	fatte	811	12.1496	4.0846	f a tː ə
338	vodka	809	12.1196	4.0835	ʋ ɔ d k ɑ
339	mm	798	11.9549	4.0775	m ɔː n ə d  |  m ɪ lː ɪ m eː t ə r  |  mː  |  mː m̩  |  ə m  |  ɛ m ɛ m
340	sigarett	794	11.8949	4.0754	s ɪ ɡ a r ɛ t
341	hete	788	11.805	4.0721	h eː t ə
342	verktøy	775	11.6103	4.0648	v e r k t ø j
343	gård	768	11.5054	4.0609	ɡ oː ɽ  |  ɡ oː ɾ
344	kid	763	11.4305	4.0581	ç i dː
345	gul	762	11.4155	4.0575	ɡ ʉː l  |  ɡ ʉː ɽ
346	sand	760	11.3856	4.0564	s ɑ n
347	eie	751	11.2507	4.0512	æ ɪ ə
347	rute	751	11.2507	4.0512	ɾ ʉ̂ː t e
348	gissel	750	11.2358	4.0506	ɡ i s s e l
349	kunstner	747	11.1908	4.0489	k ʉ n s t n ə r
350	døgn	736	11.026	4.0424	d ø j n  |  d ø ŋ n
351	akt	730	10.9361	4.0389	a k t  |  ɑː k t
352	svensk	728	10.9062	4.0377	s ʋ ɛ n s k
353	tapet	722	10.8163	4.0341	t ɑ p eː t  |  t ɑː p ə
354	tispe	710	10.6365	4.0268	t i s p e
355	rote	708	10.6066	4.0256	r oː t ə
356	bacon	703	10.5317	4.0225	b eː k ə n  |  b æ j k ə n
357	sort	694	10.3968	4.0169	s u ʈ  |  s ɔ ʈ
358	elev	690	10.3369	4.0144	ɛ l eː ʋ
358	ris	690	10.3369	4.0144	ɾ iː s
359	ovnen	680	10.1871	4.0081	ɔ ʋ n̩ː
360	avis	678	10.1571	4.0068	a ʋ iː s
361	sykkel	665	9.9624	3.9984	s y k e l
362	badekaret	663	9.9324	3.9971	b ɑː d ə k ɑː r ə
362	tegne	663	9.9324	3.9971	t e ɪ̯ n e
363	århundre	649	9.7227	3.9878	òː r h ʉ n d ɾ e
364	bakgrunn	648	9.7077	3.9871	b ɑː k r ʉ n
365	landsby	646	9.6777	3.9858	l ɑ n s b yː
366	australia	630	9.438	3.9749	æ ʉ s t ɾ ɑː l j ɑ
366	bonde	630	9.438	3.9749	¹ b u n d ə
367	ly	622	9.3182	3.9693	l yː
367	stockholm	622	9.3182	3.9693	s t ɔ kː h ɔ l m
368	avisa	617	9.2433	3.9658	ɑ ʋ iː s ɑ
368	reklame	617	9.2433	3.9658	r e k l aː m e
369	aviser	614	9.1983	3.9637	ɑ ʋ iː s ə r
370	absurd	601	9.0036	3.9544	a b s ʉ ɖ  |  a b s ʉ ʁ d  |  a p s ʉ ɖ  |  a p s ʉ ʁ d
371	skuespill	600	8.9886	3.9537	s k ʉ ə s p ɪ l
372	teater	596	8.9287	3.9508	t ɛ ɑː t ə r
373	ansiktene	595	8.9137	3.9501	ɑ n s ɪ k t n̩ ə
373	københavn	595	8.9137	3.9501	ç øː b n̩ h a ʋ n
374	skjegg	590	8.8388	3.9464	ʂ e ɡ
375	banne	586	8.7789	3.9434	² b a n n e
