Rank	Word	Frequency	Frequency per million	Zipf value	IPA
70	biken	17	160.1839	5.2046	b i k ɛ̃ n
70	breudeur	17	160.1839	5.2046	b r øː d œ r
70	kalon	17	160.1839	5.2046	k a l õ n  |  k ɑː l ɔ̃ n
70	skol	17	160.1839	5.2046	s k oː l  |  s k ɔː l
71	stêr	16	150.7613	5.1783	s t ɛː r
72	disheñvel	15	141.3388	5.1503	d i s ẽː v ɛ l
72	dorn	15	141.3388	5.1503	d ɔ r n
72	hanter	15	141.3388	5.1503	h ɑ̃ n t ɛ ʁ
73	daouarn	14	131.9162	5.1203	d ɔ wː a r n
73	debriñ	14	131.9162	5.1203	d e b ʁ ɪ̃
73	goulennoù	14	131.9162	5.1203	ɡ u l ɛ nː u
73	gwad	14	131.9162	5.1203	ɡ w aː t
73	sizhun	14	131.9162	5.1203	s iː z ỹ n
73	stad	14	131.9162	5.1203	s t a d
74	yec'hed	13	122.4936	5.0881	j eː ɣ ɛ t
75	heñvel	12	113.071	5.0534	h ẽː v ɛ l
76	butun	11	103.6484	5.0156	b y tː y n
76	deskiñ	11	103.6484	5.0156	d ɛ s k ɪ̃
76	gwelout	11	103.6484	5.0156	ɡ w e l u d
76	kinnig	11	103.6484	5.0156	k ĩ n i k
76	laezh	11	103.6484	5.0156	l ɛː s
77	alies	10	94.2258	4.9742	a l iː e s
77	doujañs	10	94.2258	4.9742	d u ʒ ɑ̃ z
77	emglev	10	94.2258	4.9742	ẽ m ɡ l ɛ w
77	fri	10	94.2258	4.9742	f r iː
77	kêr	10	94.2258	4.9742	k ɛː r
77	meur	10	94.2258	4.9742	m ø ʁ
77	tev	10	94.2258	4.9742	t e w
78	daoulagad	9	84.8033	4.9284	d a ʊ l a ɡ a t
78	gar	9	84.8033	4.9284	ɡ ɑː r
78	glas	9	84.8033	4.9284	ɡ l ɑː s
78	gouel	9	84.8033	4.9284	ɡ w ɛ l
78	maout	9	84.8033	4.9284	m ɔ w t
78	mezv	9	84.8033	4.9284	m ɛ z w
78	norzh	9	84.8033	4.9284	n ɔ r s
78	post	9	84.8033	4.9284	p o s t
78	speredek	9	84.8033	4.9284	s p e r eː d e k
79	bemdez	8	75.3807	4.8773	b ɛ̃ m d e
79	bier	8	75.3807	4.8773	b iː ɛ r
79	keloù	8	75.3807	4.8773	k ɛː l u
79	levr	8	75.3807	4.8773	l e w r  |  l eː v ə r
79	londrez	8	75.3807	4.8773	l ɔ̃ n d r e s  |  l ɔ̃ n d r ə s
79	nerzh	8	75.3807	4.8773	n ɛ ʁ s
79	skeudenn	8	75.3807	4.8773	s k ø d ɛ̃ n
79	startijenn	8	75.3807	4.8773	s t a r t iː ʒ ɛ n
79	touellañ	8	75.3807	4.8773	t w ɛ lː ã
80	anvioù	7	65.9581	4.8193	ɑ̃ n v i ɔ ʊ
80	devezhioù	7	65.9581	4.8193	d e v e z j ɔ ʊ
80	gerioù	7	65.9581	4.8193	ɡ e ʁ j ɔ ʊ
80	gwin	7	65.9581	4.8193	ɡ w ɪ̃ n
80	kaz	7	65.9581	4.8193	k ɑː s
80	livañ	7	65.9581	4.8193	l iː v ã
80	oabl	7	65.9581	4.8193	w ɑː p l
80	skiant	7	65.9581	4.8193	s k iː ã n t
80	uhel	7	65.9581	4.8193	y ɛ l
81	brezhonek	6	56.5355	4.7523	b r e z ɔ̃ː n e k
81	divskouarn	6	56.5355	4.7523	d i v s k w a ʁ n
81	douaroù	6	56.5355	4.7523	d u aː ʁ ɔ ʊ
81	eilenn	6	56.5355	4.7523	ɛ j l ɛ n
81	frouezh	6	56.5355	4.7523	f ʁ w ɛ s
81	gall	6	56.5355	4.7523	ɡ a lː
81	gwez	6	56.5355	4.7523	ɡ w e
81	here	6	56.5355	4.7523	h e ʁ e
81	kengred	6	56.5355	4.7523	k ɛ n ɡ r e d
81	marc'h	6	56.5355	4.7523	m a ʁ χ
81	saout	6	56.5355	4.7523	s a ʊ d  |  s ɔ w t
81	siwazh	6	56.5355	4.7523	s i wː a s
81	skinwel	6	56.5355	4.7523	s k ĩ n ɥ e l
81	speredoù	6	56.5355	4.7523	s p e ʁ e d ɔ ʊ
81	teir	6	56.5355	4.7523	t e i ʁ
82	c'hoarier	5	47.1129	4.6731	x w a r iː ɛ r
82	chadenn	5	47.1129	4.6731	ʃ ɑː d ɛ n
82	kein	5	47.1129	4.6731	k ɛ j n
82	lagad	5	47.1129	4.6731	l a ɡ a t
82	lapin	5	47.1129	4.6731	l a p ɪ n
82	loened	5	47.1129	4.6731	l o e n ɛ t
82	louzañ	5	47.1129	4.6731	l uː z ã
82	naet	5	47.1129	4.6731	n ɛː t
82	pemoc'h	5	47.1129	4.6731	p e m o x
82	savadur	5	47.1129	4.6731	s a v ɑː d y r
82	skeudennoù	5	47.1129	4.6731	s k ø d ɛ n ɔ ʊ
83	amezeg	4	37.6903	4.5762	ã m eː z e k
83	avel	4	37.6903	4.5762	ɑː v ɛ l  |  ɑː w ɛ l
83	bara	4	37.6903	4.5762	b ɑː r a
