Rank	Bigram	Frequency	Frequency per million	Zipf value
233	ld	13181	860.7926	5.9349
234	az	13173	860.2702	5.9346
235	vā	13158	859.2906	5.9341
236	ul	13130	857.4621	5.9332
237	l$	13113	856.3519	5.9327
238	tē	12981	847.7315	5.9283
239	ņi	12880	841.1357	5.9249
240	eš	12874	840.7438	5.9247
241	lu	12751	832.7112	5.9205
242	lo	12738	831.8623	5.9201
243	ss	12735	831.6664	5.9199
244	šo	12388	809.0053	5.908
245	gā	12085	789.2177	5.8972
246	uk	12084	789.1524	5.8972
247	rb	12076	788.63	5.8969
248	āc	12015	784.6463	5.8947
249	sā	11979	782.2953	5.8934
250	īv	11844	773.4791	5.8884
251	nd	11752	767.471	5.8851
252	oš	11748	767.2098	5.8849
253	kr	11384	743.4385	5.8712
254	ls	11318	739.1284	5.8687
255	zv	11223	732.9243	5.8651
256	zs	11155	728.4836	5.8624
257	^f	10773	703.5368	5.8473
258	ds	10697	698.5736	5.8442
259	dž	10602	692.3696	5.8403
260	eg	10544	688.5819	5.838
261	^h	10520	687.0145	5.837
262	kš	10459	683.0309	5.8344
263	šā	10442	681.9207	5.8337
264	rm	10416	680.2228	5.8327
265	mī	10401	679.2432	5.832
266	sv	10389	678.4595	5.8315
267	za	10178	664.68	5.8226
268	so	10070	657.627	5.818
269	ca	10035	655.3413	5.8165
270	ūd	9993	652.5985	5.8146
271	eb	9876	644.9577	5.8095
272	op	9856	643.6516	5.8087
273	mo	9818	641.17	5.807
274	āl	9767	637.8394	5.8047
275	vo	9734	635.6844	5.8032
276	zu	9699	633.3987	5.8017
277	ļa	9653	630.3946	5.7996
278	lv	9510	621.0559	5.7931
279	cī	9466	618.1825	5.7911
280	ug	9352	610.7376	5.7859
281	pe	9209	601.3989	5.7792
282	bē	9109	594.8684	5.7744
283	vs	8907	581.6767	5.7647
284	mū	8806	575.0808	5.7597
285	uc	8748	571.2931	5.7569
286	lū	8703	568.3543	5.7546
287	īn	8501	555.1626	5.7444
288	ēk	8495	554.7708	5.7441
289	^o	8438	551.0483	5.7412
290	zd	8390	547.9137	5.7387
291	sī	8199	535.4403	5.7287
292	uš	8180	534.1995	5.7277
293	āv	8142	531.7179	5.7257
294	rš	8137	531.3914	5.7254
295	ēm	8104	529.2363	5.7236
296	ng	8084	527.9302	5.7226
297	ēd	8058	526.2322	5.7212
298	šī	7899	515.8486	5.7125
299	īk	7808	509.9058	5.7075
300	aš	7780	508.0773	5.7059
301	^ļ	7748	505.9875	5.7041
302	ķi	7735	505.1385	5.7034
303	vī	7564	493.9713	5.6937
304	aļ	7560	493.7101	5.6935
305	ee	7521	491.1631	5.6912
306	rk	7491	489.204	5.6895
306	tn	7491	489.204	5.6895
307	og	7351	480.0612	5.6813
308	še	7217	471.3103	5.6733
309	po	7203	470.396	5.6725
310	ln	7183	469.0899	5.6713
311	js	7087	462.8205	5.6654
312	zm	7034	459.3593	5.6622
313	ps	6995	456.8124	5.6597
314	bo	6979	455.7675	5.6587
315	ig	6879	449.237	5.6525
316	iv	6857	447.8003	5.6511
317	rp	6832	446.1676	5.6495
318	tv	6783	442.9676	5.6464
319	ņe	6692	437.0248	5.6405
320	zt	6643	433.8249	5.6373
321	ob	6632	433.1065	5.6366
322	ļ$	6599	430.9514	5.6344
323	^ā	6492	423.9637	5.6273
324	nk	6456	421.6127	5.6249
325	gl	6359	415.2781	5.6183
326	sē	6263	409.0087	5.6117
327	ļo	6234	407.1149	5.6097
328	īl	6149	401.5639	5.6038
329	īš	6126	400.0619	5.6021
330	rg	6070	396.4048	5.5981
331	rn	6035	394.1191	5.5956
332	pl	6017	392.9436	5.5943
333	ģi	5830	380.7314	5.5806
334	lt	5793	378.3151	5.5779
335	šķ	5727	374.005	5.5729
336	rv	5723	373.7437	5.5726
337	oz	5681	371.0009	5.5694
338	sn	5676	370.6744	5.569
339	ču	5461	356.6337	5.5522
340	go	5430	354.6092	5.5497
341	īm	5398	352.5194	5.5472
342	ac	5397	352.4541	5.5471
343	fi	5358	349.9072	5.544
344	ea	5345	349.0582	5.5429
345	īr	5323	347.6215	5.5411
346	eļ	5271	344.2256	5.5368
347	cu	5270	344.1603	5.5368
348	kļ	5233	341.744	5.5337
349	p$	5210	340.242	5.5318
350	rū	5132	335.1482	5.5252
351	že	5115	334.038	5.5238
352	pī	5065	330.7727	5.5195
353	ān	5044	329.4013	5.5177
354	^ī	4945	322.936	5.5091
355	g$	4922	321.434	5.5071
356	tk	4874	318.2993	5.5028
357	up	4851	316.7973	5.5008
358	ke	4821	314.8381	5.4981
359	ll	4803	313.6626	5.4965
360	ļu	4737	309.3525	5.4905
361	uj	4727	308.6994	5.4895
362	ha	4709	307.5239	5.4879
363	ov	4680	305.63	5.4852
364	ēļ	4596	300.1444	5.4773
365	ač	4558	297.6628	5.4737
366	zl	4521	295.2465	5.4702
367	^č	4392	286.822	5.4576
368	fo	4391	286.7567	5.4575
369	pt	4338	283.2955	5.4522
370	uv	4326	282.5119	5.451
371	gt	4275	279.1813	5.4459
372	cā	4236	276.6344	5.4419
373	cē	4191	273.6956	5.4373
374	ža	4174	272.5854	5.4355
375	zā	4084	266.7079	5.426
375	ļā	4084	266.7079	5.426
376	sū	4033	263.3773	5.4206
377	ip	4027	262.9855	5.4199
378	aņ	4000	261.2223	5.417
379	he	3963	258.8059	5.413
380	āb	3955	258.2835	5.4121
381	zo	3924	256.259	5.4087
382	ēn	3904	254.9529	5.4065
383	ūk	3808	248.6836	5.3956
384	zb	3735	243.9163	5.3872
385	zg	3709	242.2183	5.3842
386	ui	3706	242.0224	5.3839
387	tb	3694	241.2388	5.3824
388	lk	3655	238.6918	5.3778
389	eņ	3571	233.2062	5.3677
390	rl	3534	230.7899	5.3632
