Rank	Character	Frequency	Frequency per million	Zipf value
109	ʼ	1	0.0004	-0.3979
109	ˇ	1	0.0004	-0.3979
109	͘	1	0.0004	-0.3979
109	δ	1	0.0004	-0.3979
109	χ	1	0.0004	-0.3979
109	ό	1	0.0004	-0.3979
109	а	1	0.0004	-0.3979
109	з	1	0.0004	-0.3979
109	ф	1	0.0004	-0.3979
109	х	1	0.0004	-0.3979
109	ї	1	0.0004	-0.3979
109	ҫ	1	0.0004	-0.3979
109	ֻ	1	0.0004	-0.3979
109	א	1	0.0004	-0.3979
109	ם	1	0.0004	-0.3979
109	ס	1	0.0004	-0.3979
109	ة	1	0.0004	-0.3979
109	ආ	1	0.0004	-0.3979
109	න	1	0.0004	-0.3979
109	බ	1	0.0004	-0.3979
109	ය	1	0.0004	-0.3979
109	ව	1	0.0004	-0.3979
109	්	1	0.0004	-0.3979
109	ු	1	0.0004	-0.3979
109	ෝ	1	0.0004	-0.3979
109	ღ	1	0.0004	-0.3979
109	あ	1	0.0004	-0.3979
109	お	1	0.0004	-0.3979
109	か	1	0.0004	-0.3979
109	が	1	0.0004	-0.3979
109	く	1	0.0004	-0.3979
109	こ	1	0.0004	-0.3979
109	す	1	0.0004	-0.3979
109	せ	1	0.0004	-0.3979
109	だ	1	0.0004	-0.3979
109	ち	1	0.0004	-0.3979
109	で	1	0.0004	-0.3979
109	ま	1	0.0004	-0.3979
109	も	1	0.0004	-0.3979
109	ん	1	0.0004	-0.3979
109	何	1	0.0004	-0.3979
109	修	1	0.0004	-0.3979
109	十	1	0.0004	-0.3979
109	取	1	0.0004	-0.3979
109	合	1	0.0004	-0.3979
109	場	1	0.0004	-0.3979
109	対	1	0.0004	-0.3979
109	平	1	0.0004	-0.3979
109	待	1	0.0004	-0.3979
109	得	1	0.0004	-0.3979
109	手	1	0.0004	-0.3979
109	打	1	0.0004	-0.3979
109	敧	1	0.0004	-0.3979
109	期	1	0.0004	-0.3979
109	正	1	0.0004	-0.3979
109	汣	1	0.0004	-0.3979
