Rank	Character	Frequency	Frequency per million	Zipf value
176	ب	199	0.0205	1.3118
177	χ	194	0.02	1.301
177	ර	194	0.02	1.301
177	ස	194	0.02	1.301
178	ṭ	193	0.0199	1.2989
179	ể	192	0.0198	1.2967
180	き	190	0.0196	1.2923
180	だ	190	0.0196	1.2923
181	ר	189	0.0195	1.29
181	د	189	0.0195	1.29
182	ه	188	0.0194	1.2878
183	ك	187	0.0193	1.2856
184	ම	186	0.0192	1.2833
184	え	186	0.0192	1.2833
185	ę	185	0.019	1.2788
186	ය	184	0.0189	1.2765
187	ư	182	0.0187	1.2718
188	أ	179	0.0184	1.2648
188	り	179	0.0184	1.2648
189	ة	178	0.0183	1.2625
190	ב	177	0.0182	1.2601
191	あ	176	0.0181	1.2577
192	מ	173	0.0178	1.2504
193	つ	171	0.0176	1.2455
194	ј	168	0.0173	1.238
195	ѕ	165	0.017	1.2304
196	ු	164	0.0169	1.2279
197	こ	163	0.0168	1.2253
198	ế	162	0.0167	1.2227
199	נ	161	0.0166	1.2201
200	ක	159	0.0164	1.2148
201	я	155	0.016	1.2041
202	ζ	152	0.0157	1.1959
202	鈥	152	0.0157	1.1959
203	đ	151	0.0155	1.1903
204	ą	144	0.0148	1.1703
205	鈾	143	0.0147	1.1673
206	ン	142	0.0146	1.1644
207	ή	141	0.0145	1.1614
208	ļ	140	0.0144	1.1584
208	ග	140	0.0144	1.1584
209	ע	138	0.0142	1.1523
209	さ	138	0.0142	1.1523
210	ق	135	0.0139	1.143
210	ろ	135	0.0139	1.143
211	ש	134	0.0138	1.1399
212	ف	133	0.0137	1.1367
213	і	131	0.0135	1.1303
214	ь	130	0.0134	1.1271
215	ώ	127	0.0131	1.1173
216	ṇ	125	0.0129	1.1106
217	ю	121	0.0125	1.0969
218	ύ	120	0.0124	1.0934
218	せ	120	0.0124	1.0934
219	φ	118	0.0122	1.0864
220	ч	116	0.0119	1.0755
220	ප	116	0.0119	1.0755
221	ﬀ	115	0.0118	1.0719
