Rank	Character	Frequency	Frequency per million	Zipf value
103	و	218	0.2142	2.3308
104	は	217	0.2132	2.3288
105	ن	213	0.2093	2.3208
106	π	207	0.2034	2.3084
107	ま	197	0.1935	2.2867
108	と	191	0.1876	2.2732
109	う	186	0.1827	2.2617
110	か	182	0.1788	2.2524
111	で	180	0.1768	2.2475
112	き	176	0.1729	2.2378
113	ر	173	0.17	2.2304
114	だ	170	0.167	2.2227
115	こ	158	0.1552	2.1909
116	ه	149	0.1464	2.1655
117	í	145	0.1425	2.1538
117	り	145	0.1425	2.1538
118	د	134	0.1316	2.1193
119	ん	129	0.1267	2.1028
120	ت	124	0.1218	2.0856
121	ب	120	0.1179	2.0715
122	け	119	0.1169	2.0678
123	笙	118	0.1159	2.0641
123	ｪ	118	0.1159	2.0641
124	そ	110	0.1081	2.0338
125	わ	103	0.1012	2.0052
126	夢	98	0.0963	1.9836
127	љ	97	0.0953	1.9791
128	ü	94	0.0923	1.9652
129	ő	90	0.0884	1.9465
130	え	89	0.0874	1.9415
131	み	88	0.0865	1.937
132	ش	87	0.0855	1.932
132	す	87	0.0855	1.932
133	ど	86	0.0845	1.9269
134	心	84	0.0825	1.9165
135	今	81	0.0796	1.9009
136	僕	80	0.0786	1.8954
137	つ	79	0.0776	1.8899
138	見	77	0.0756	1.8785
139	め	76	0.0747	1.8733
140	α	74	0.0727	1.8615
140	出	74	0.0727	1.8615
141	س	73	0.0717	1.8555
142	ک	72	0.0707	1.8494
142	ば	72	0.0707	1.8494
143	強	69	0.0678	1.8312
144	あ	66	0.0648	1.8116
145	よ	65	0.0639	1.8055
145	分	65	0.0639	1.8055
146	さ	62	0.0609	1.7846
147	è	59	0.058	1.7634
148	ä	55	0.054	1.7324
149	世	53	0.0521	1.7168
149	空	53	0.0521	1.7168
150	ñ	52	0.0511	1.7084
150	界	52	0.0511	1.7084
151	ز	50	0.0491	1.6911
151	自	50	0.0491	1.6911
152	γ	49	0.0481	1.6821
152	君	49	0.0481	1.6821
152	気	49	0.0481	1.6821
152	現	49	0.0481	1.6821
152	高	49	0.0481	1.6821
153	怖	48	0.0472	1.6739
154	実	47	0.0462	1.6646
155	せ	45	0.0442	1.6454
155	手	45	0.0442	1.6454
156	ج	44	0.0432	1.6355
157	遠	42	0.0413	1.616
158	ì	41	0.0403	1.6053
158	ろ	41	0.0403	1.6053
158	眠	41	0.0403	1.6053
159	ل	40	0.0393	1.5944
160	不	38	0.0373	1.5717
160	居	38	0.0373	1.5717
160	振	38	0.0373	1.5717
160	無	38	0.0373	1.5717
160	生	38	0.0373	1.5717
160	過	38	0.0373	1.5717
161	خ	37	0.0363	1.5599
161	گ	37	0.0363	1.5599
161	じ	37	0.0363	1.5599
161	体	37	0.0363	1.5599
161	去	37	0.0363	1.5599
162	ž	36	0.0354	1.549
162	想	36	0.0354	1.549
162	映	36	0.0354	1.549
162	暗	36	0.0354	1.549
162	長	36	0.0354	1.549
163	ね	35	0.0344	1.5366
163	儚	35	0.0344	1.5366
