Rank	Bigram	Frequency	Frequency per million	Zipf value
164	uk	845434	1144.3449	6.0586
165	ld	843802	1142.1359	6.0577
166	lä	820015	1109.9388	6.0453
167	^ä	817920	1107.1031	6.0442
168	^u	812328	1099.534	6.0412
169	kk	810776	1097.4333	6.0404
170	ru	779305	1054.8354	6.0232
171	ug	776127	1050.5338	6.0214
172	hi	769010	1040.9005	6.0174
173	öö	760963	1030.0084	6.0128
174	lg	755470	1022.5733	6.0097
175	üü	749700	1014.7633	6.0064
176	ae	744814	1008.1498	6.0035
177	äl	744162	1007.2673	6.0031
178	os	740732	1002.6246	6.0011
179	ub	737734	998.5666	5.9994
180	lm	736423	996.7921	5.9986
181	ap	730562	988.8589	5.9951
182	äg	728454	986.0056	5.9939
183	hu	726151	982.8883	5.9925
184	õt	721440	976.5117	5.9897
185	au	707104	957.1071	5.981
186	mõ	703947	952.8339	5.979
187	rd	679161	919.2846	5.9634
188	ir	677959	917.6576	5.9627
189	uh	663937	898.678	5.9536
190	lo	658673	891.5529	5.9501
191	^õ	655403	887.1267	5.948
192	eb	654183	885.4754	5.9472
193	kü	647886	876.952	5.943
194	üd	644384	872.2119	5.9406
195	eh	644196	871.9574	5.9405
196	ho	637482	862.8696	5.9359
197	än	634859	859.3192	5.9342
198	bi	632570	856.2209	5.9326
199	pr	618754	837.5202	5.923
200	äe	610131	825.8484	5.9169
201	nt	606426	820.8335	5.9143
202	ib	591523	800.6614	5.9034
203	üt	588137	796.0782	5.901
204	oi	571072	772.9797	5.8882
205	^d	554551	750.6176	5.8754
206	tõ	553823	749.6322	5.8748
207	^b	553362	749.0082	5.8745
208	rg	541186	732.5273	5.8648
209	rm	540393	731.4539	5.8642
210	ok	538382	728.7319	5.8626
211	kä	532759	721.1208	5.858
212	rr	516553	699.1851	5.8446
213	pu	511686	692.5973	5.8405
214	ih	504948	683.477	5.8347
215	y$	501011	678.148	5.8313
216	rä	493982	668.6339	5.8252
217	sõ	493150	667.5077	5.8245
218	od	479864	649.5243	5.8126
219	o$	474530	642.3044	5.8077
220	äs	469517	635.519	5.8031
221	hk	466826	631.8766	5.8006
222	õn	464511	628.7431	5.7985
223	be	456318	617.6534	5.7907
224	ük	454381	615.0316	5.7889
225	hä	454125	614.6851	5.7887
226	mm	453406	613.7119	5.788
227	so	450625	609.9476	5.7853
228	lõ	435280	589.1772	5.7702
229	üh	430032	582.0738	5.765
230	^c	429874	581.8599	5.7648
231	äk	422776	572.2523	5.7576
232	g$	419705	568.0956	5.7544
233	v$	411124	556.4807	5.7455
234	tr	402369	544.6303	5.7361
235	nü	397109	537.5105	5.7304
236	iv	396735	537.0043	5.73
237	mä	395124	534.8237	5.7282
238	ln	393819	533.0573	5.7268
239	õp	379416	513.562	5.7106
240	rt	365958	495.3458	5.6949
241	ep	352273	476.8224	5.6784
242	õu	350172	473.9785	5.6758
243	jo	343851	465.4227	5.6678
244	õr	339828	459.9773	5.6627
245	no	337622	456.9914	5.6599
246	õe	333172	450.968	5.6541
247	^f	327691	443.5492	5.6469
248	pp	321036	434.5412	5.638
249	mo	316246	428.0577	5.6315
250	rj	315896	427.5839	5.631
251	sü	315534	427.0939	5.6305
252	rs	314191	425.2761	5.6287
253	ua	313268	424.0268	5.6274
254	tö	313117	423.8224	5.6272
255	ät	312609	423.1348	5.6265
256	tü	310464	420.2314	5.6235
257	^g	308049	416.9625	5.6201
258	õh	307329	415.988	5.6191
259	ob	305128	413.0088	5.616
260	og	304156	411.6931	5.6146
261	ps	301337	407.8775	5.6105
262	üs	295570	400.0715	5.6021
263	rk	292529	395.9553	5.5976
264	ds	284749	385.4246	5.5859
265	dr	284435	384.9996	5.5855
266	mb	284107	384.5556	5.585
267	tk	284093	384.5367	5.5849
268	ao	281060	380.4313	5.5803
269	põ	277415	375.4976	5.5746
270	io	269973	365.4244	5.5628
271	je	263591	356.786	5.5524
272	sj	262546	355.3715	5.5507
273	uv	260149	352.1271	5.5467
