Rank	Character	Frequency	Frequency per million	Zipf value
171	棚	1	0.0002	-0.699
171	棺	1	0.0002	-0.699
171	楚	1	0.0002	-0.699
171	概	1	0.0002	-0.699
171	榨	1	0.0002	-0.699
171	構	1	0.0002	-0.699
171	槍	1	0.0002	-0.699
171	機	1	0.0002	-0.699
171	次	1	0.0002	-0.699
171	欧	1	0.0002	-0.699
171	歌	1	0.0002	-0.699
171	此	1	0.0002	-0.699
171	武	1	0.0002	-0.699
171	死	1	0.0002	-0.699
171	毁	1	0.0002	-0.699
171	永	1	0.0002	-0.699
171	汉	1	0.0002	-0.699
171	決	1	0.0002	-0.699
171	汽	1	0.0002	-0.699
171	沫	1	0.0002	-0.699
171	河	1	0.0002	-0.699
171	油	1	0.0002	-0.699
171	沿	1	0.0002	-0.699
171	泡	1	0.0002	-0.699
171	注	1	0.0002	-0.699
171	派	1	0.0002	-0.699
171	混	1	0.0002	-0.699
171	清	1	0.0002	-0.699
171	游	1	0.0002	-0.699
171	満	1	0.0002	-0.699
171	溶	1	0.0002	-0.699
171	漠	1	0.0002	-0.699
171	激	1	0.0002	-0.699
171	灼	1	0.0002	-0.699
171	炫	1	0.0002	-0.699
171	為	1	0.0002	-0.699
171	烈	1	0.0002	-0.699
171	烛	1	0.0002	-0.699
171	烤	1	0.0002	-0.699
171	煌	1	0.0002	-0.699
171	照	1	0.0002	-0.699
171	熊	1	0.0002	-0.699
171	熔	1	0.0002	-0.699
171	熱	1	0.0002	-0.699
171	版	1	0.0002	-0.699
171	犂	1	0.0002	-0.699
171	犬	1	0.0002	-0.699
171	犯	1	0.0002	-0.699
171	猎	1	0.0002	-0.699
171	玩	1	0.0002	-0.699
171	瑞	1	0.0002	-0.699
171	産	1	0.0002	-0.699
171	电	1	0.0002	-0.699
171	男	1	0.0002	-0.699
171	略	1	0.0002	-0.699
171	痛	1	0.0002	-0.699
171	百	1	0.0002	-0.699
171	皚	1	0.0002	-0.699
171	益	1	0.0002	-0.699
171	盘	1	0.0002	-0.699
171	眉	1	0.0002	-0.699
171	瞧	1	0.0002	-0.699
171	瞬	1	0.0002	-0.699
171	矫	1	0.0002	-0.699
171	石	1	0.0002	-0.699
171	砂	1	0.0002	-0.699
171	研	1	0.0002	-0.699
171	破	1	0.0002	-0.699
171	示	1	0.0002	-0.699
171	祭	1	0.0002	-0.699
171	福	1	0.0002	-0.699
171	私	1	0.0002	-0.699
171	种	1	0.0002	-0.699
171	科	1	0.0002	-0.699
171	程	1	0.0002	-0.699
171	稳	1	0.0002	-0.699
171	穹	1	0.0002	-0.699
171	立	1	0.0002	-0.699
171	笛	1	0.0002	-0.699
171	等	1	0.0002	-0.699
171	算	1	0.0002	-0.699
171	管	1	0.0002	-0.699
171	篷	1	0.0002	-0.699
171	粉	1	0.0002	-0.699
171	糖	1	0.0002	-0.699
171	紅	1	0.0002	-0.699
171	素	1	0.0002	-0.699
171	紡	1	0.0002	-0.699
171	組	1	0.0002	-0.699
171	絆	1	0.0002	-0.699
171	経	1	0.0002	-0.699
171	絡	1	0.0002	-0.699
171	絵	1	0.0002	-0.699
171	絶	1	0.0002	-0.699
171	続	1	0.0002	-0.699
171	網	1	0.0002	-0.699
171	縛	1	0.0002	-0.699
171	縫	1	0.0002	-0.699
171	繋	1	0.0002	-0.699
171	红	1	0.0002	-0.699
171	纲	1	0.0002	-0.699
171	续	1	0.0002	-0.699
171	罪	1	0.0002	-0.699
171	羅	1	0.0002	-0.699
171	羽	1	0.0002	-0.699
171	翔	1	0.0002	-0.699
171	耐	1	0.0002	-0.699
171	聊	1	0.0002	-0.699
171	肉	1	0.0002	-0.699
171	肝	1	0.0002	-0.699
171	股	1	0.0002	-0.699
171	育	1	0.0002	-0.699
171	脈	1	0.0002	-0.699
171	脚	1	0.0002	-0.699
171	舔	1	0.0002	-0.699
171	航	1	0.0002	-0.699
171	船	1	0.0002	-0.699
171	苏	1	0.0002	-0.699
171	苛	1	0.0002	-0.699
171	若	1	0.0002	-0.699
171	英	1	0.0002	-0.699
171	范	1	0.0002	-0.699
171	荷	1	0.0002	-0.699
171	華	1	0.0002	-0.699
171	萃	1	0.0002	-0.699
171	葬	1	0.0002	-0.699
171	蒸	1	0.0002	-0.699
171	蒼	1	0.0002	-0.699
171	蓮	1	0.0002	-0.699
171	蔭	1	0.0002	-0.699
171	薪	1	0.0002	-0.699
171	虎	1	0.0002	-0.699
171	虫	1	0.0002	-0.699
171	蛙	1	0.0002	-0.699
171	蜡	1	0.0002	-0.699
171	融	1	0.0002	-0.699
171	血	1	0.0002	-0.699
171	袋	1	0.0002	-0.699
171	被	1	0.0002	-0.699
171	装	1	0.0002	-0.699
171	襲	1	0.0002	-0.699
171	西	1	0.0002	-0.699
171	覆	1	0.0002	-0.699
171	覧	1	0.0002	-0.699
171	视	1	0.0002	-0.699
171	角	1	0.0002	-0.699
171	詹	1	0.0002	-0.699
171	誕	1	0.0002	-0.699
171	読	1	0.0002	-0.699
171	調	1	0.0002	-0.699
171	謎	1	0.0002	-0.699
171	议	1	0.0002	-0.699
171	该	1	0.0002	-0.699
171	请	1	0.0002	-0.699
171	贈	1	0.0002	-0.699
171	质	1	0.0002	-0.699
171	贵	1	0.0002	-0.699
171	赖	1	0.0002	-0.699
171	赢	1	0.0002	-0.699
171	趋	1	0.0002	-0.699
171	跪	1	0.0002	-0.699
171	車	1	0.0002	-0.699
171	載	1	0.0002	-0.699
171	輪	1	0.0002	-0.699
171	远	1	0.0002	-0.699
171	迫	1	0.0002	-0.699
171	迸	1	0.0002	-0.699
171	选	1	0.0002	-0.699
171	遇	1	0.0002	-0.699
171	運	1	0.0002	-0.699
171	過	1	0.0002	-0.699
171	郊	1	0.0002	-0.699
171	酒	1	0.0002	-0.699
171	酷	1	0.0002	-0.699
171	量	1	0.0002	-0.699
171	鉴	1	0.0002	-0.699
171	錠	1	0.0002	-0.699
171	钥	1	0.0002	-0.699
171	長	1	0.0002	-0.699
171	閃	1	0.0002	-0.699
171	闪	1	0.0002	-0.699
171	问	1	0.0002	-0.699
171	间	1	0.0002	-0.699
171	际	1	0.0002	-0.699
171	限	1	0.0002	-0.699
171	除	1	0.0002	-0.699
171	陽	1	0.0002	-0.699
171	随	1	0.0002	-0.699
171	隷	1	0.0002	-0.699
171	难	1	0.0002	-0.699
171	雀	1	0.0002	-0.699
171	集	1	0.0002	-0.699
171	雨	1	0.0002	-0.699
171	雲	1	0.0002	-0.699
171	零	1	0.0002	-0.699
171	需	1	0.0002	-0.699
171	霊	1	0.0002	-0.699
171	霞	1	0.0002	-0.699
171	霸	1	0.0002	-0.699
171	青	1	0.0002	-0.699
171	非	1	0.0002	-0.699
171	靠	1	0.0002	-0.699
171	音	1	0.0002	-0.699
171	響	1	0.0002	-0.699
171	頬	1	0.0002	-0.699
171	頭	1	0.0002	-0.699
171	顶	1	0.0002	-0.699
171	预	1	0.0002	-0.699
171	领	1	0.0002	-0.699
171	题	1	0.0002	-0.699
171	飚	1	0.0002	-0.699
171	飞	1	0.0002	-0.699
171	験	1	0.0002	-0.699
171	髦	1	0.0002	-0.699
171	鮮	1	0.0002	-0.699
171	鱗	1	0.0002	-0.699
171	鹰	1	0.0002	-0.699
171	黒	1	0.0002	-0.699
171	黯	1	0.0002	-0.699
171	龟	1	0.0002	-0.699
171	랑	1	0.0002	-0.699
171	신	1	0.0002	-0.699
