Rank	Bigram	Frequency	Frequency per million	Zipf value
164	dr	4040250	1382.7163	6.1407
165	ći	3995150	1367.2815	6.1359
166	sk	3970272	1358.7674	6.1331
167	du	3940251	1348.4931	6.1298
168	kr	3938468	1347.8829	6.1297
169	pu	3932513	1345.8449	6.129
170	gl	3884948	1329.5665	6.1237
171	^c	3787200	1296.1137	6.1126
172	op	3785620	1295.5729	6.1125
173	ir	3708179	1269.0699	6.1035
174	lu	3670679	1256.2361	6.0991
175	pi	3663236	1253.6888	6.0982
176	ca	3637606	1244.9173	6.0951
177	be	3599834	1231.9904	6.0906
178	ki	3579756	1225.119	6.0882
179	ži	3579505	1225.0331	6.0881
180	us	3577242	1224.2586	6.0879
181	zi	3410863	1167.3179	6.0672
182	tu	3303789	1130.6733	6.0533
183	vj	3292820	1126.9194	6.0519
184	ac	3292189	1126.7034	6.0518
185	ša	3240626	1109.0567	6.045
186	oš	3223934	1103.3441	6.0427
187	jo	3186183	1090.4244	6.0376
188	eg	3138484	1074.1001	6.031
189	še	3116513	1066.5809	6.028
190	ič	3062887	1048.2282	6.0205
191	ap	3035336	1038.7992	6.0165
192	ča	2965028	1014.7374	6.0064
193	ur	2948747	1009.1654	6.004
194	up	2946650	1008.4478	6.0037
195	ce	2934632	1004.3348	6.0019
196	ću	2897589	991.6574	5.9964
197	ev	2893825	990.3692	5.9958
198	oz	2833560	969.7444	5.9867
199	uč	2794468	956.3657	5.9806
200	ke	2787921	954.1251	5.9796
201	ub	2781430	951.9036	5.9786
202	až	2758581	944.0839	5.975
203	ač	2728021	933.6252	5.9702
204	mu	2714573	929.0228	5.968
205	tk	2676004	915.8231	5.9618
206	un	2674773	915.4018	5.9616
207	kl	2565813	878.1119	5.9435
208	ha	2556114	874.7925	5.9419
209	gr	2528918	865.4851	5.9373
210	rn	2487299	851.2416	5.9301
211	ig	2481647	849.3073	5.9291
212	pe	2420552	828.3984	5.9182
213	z$	2389356	817.7221	5.9126
214	uš	2385421	816.3754	5.9119
215	oć	2330464	797.5671	5.9018
216	ag	2323609	795.2211	5.9005
217	ez	2291493	784.2299	5.8944
218	nd	2241062	766.9706	5.8848
219	bu	2226526	761.9959	5.882
220	vn	2161181	739.6325	5.869
221	ug	2156035	737.8714	5.868
222	sn	2142689	733.3039	5.8653
