Rank	Character	Frequency	Frequency per million	Zipf value
202	龍	2	0.0005	-0.301
202	그	2	0.0005	-0.301
202	나	2	0.0005	-0.301
202	봐	2	0.0005	-0.301
202	아	2	0.0005	-0.301
202	ｂ	2	0.0005	-0.301
202	ｗ	2	0.0005	-0.301
203	ć	1	0.0002	-0.699
203	ĝ	1	0.0002	-0.699
203	ŕ	1	0.0002	-0.699
203	ź	1	0.0002	-0.699
203	ư	1	0.0002	-0.699
203	ί	1	0.0002	-0.699
203	μ	1	0.0002	-0.699
203	π	1	0.0002	-0.699
203	ψ	1	0.0002	-0.699
203	ж	1	0.0002	-0.699
203	л	1	0.0002	-0.699
203	ц	1	0.0002	-0.699
203	ш	1	0.0002	-0.699
203	ы	1	0.0002	-0.699
203	я	1	0.0002	-0.699
203	њ	1	0.0002	-0.699
203	آ	1	0.0002	-0.699
203	ة	1	0.0002	-0.699
203	ج	1	0.0002	-0.699
203	ط	1	0.0002	-0.699
203	غ	1	0.0002	-0.699
203	ờ	1	0.0002	-0.699
203	ぅ	1	0.0002	-0.699
203	ぇ	1	0.0002	-0.699
203	ゴ	1	0.0002	-0.699
203	セ	1	0.0002	-0.699
203	ソ	1	0.0002	-0.699
203	ヒ	1	0.0002	-0.699
203	ヴ	1	0.0002	-0.699
203	万	1	0.0002	-0.699
203	丈	1	0.0002	-0.699
203	久	1	0.0002	-0.699
203	件	1	0.0002	-0.699
203	作	1	0.0002	-0.699
203	侭	1	0.0002	-0.699
203	修	1	0.0002	-0.699
203	偽	1	0.0002	-0.699
203	入	1	0.0002	-0.699
203	六	1	0.0002	-0.699
203	写	1	0.0002	-0.699
203	冴	1	0.0002	-0.699
203	冷	1	0.0002	-0.699
203	凛	1	0.0002	-0.699
203	凱	1	0.0002	-0.699
203	刃	1	0.0002	-0.699
203	刻	1	0.0002	-0.699
203	則	1	0.0002	-0.699
203	劇	1	0.0002	-0.699
203	募	1	0.0002	-0.699
203	勢	1	0.0002	-0.699
203	匂	1	0.0002	-0.699
203	北	1	0.0002	-0.699
203	十	1	0.0002	-0.699
203	単	1	0.0002	-0.699
203	却	1	0.0002	-0.699
203	卵	1	0.0002	-0.699
203	厳	1	0.0002	-0.699
203	双	1	0.0002	-0.699
203	収	1	0.0002	-0.699
203	取	1	0.0002	-0.699
203	叩	1	0.0002	-0.699
203	史	1	0.0002	-0.699
203	吐	1	0.0002	-0.699
203	吭	1	0.0002	-0.699
203	吼	1	0.0002	-0.699
203	哭	1	0.0002	-0.699
203	噛	1	0.0002	-0.699
203	型	1	0.0002	-0.699
203	壁	1	0.0002	-0.699
203	売	1	0.0002	-0.699
203	奏	1	0.0002	-0.699
203	奥	1	0.0002	-0.699
203	嬉	1	0.0002	-0.699
203	子	1	0.0002	-0.699
203	孔	1	0.0002	-0.699
203	寂	1	0.0002	-0.699
203	尻	1	0.0002	-0.699
203	尽	1	0.0002	-0.699
203	履	1	0.0002	-0.699
203	巣	1	0.0002	-0.699
203	巧	1	0.0002	-0.699
203	巫	1	0.0002	-0.699
203	己	1	0.0002	-0.699
203	希	1	0.0002	-0.699
203	幼	1	0.0002	-0.699
203	座	1	0.0002	-0.699
203	庶	1	0.0002	-0.699
203	弊	1	0.0002	-0.699
203	弾	1	0.0002	-0.699
203	律	1	0.0002	-0.699
203	忍	1	0.0002	-0.699
203	念	1	0.0002	-0.699
203	息	1	0.0002	-0.699
203	悔	1	0.0002	-0.699
203	悠	1	0.0002	-0.699
203	惑	1	0.0002	-0.699
203	愁	1	0.0002	-0.699
203	愚	1	0.0002	-0.699
203	慟	1	0.0002	-0.699
203	憐	1	0.0002	-0.699
203	成	1	0.0002	-0.699
203	戯	1	0.0002	-0.699
203	払	1	0.0002	-0.699
203	抑	1	0.0002	-0.699
203	抗	1	0.0002	-0.699
203	排	1	0.0002	-0.699
203	掛	1	0.0002	-0.699
203	描	1	0.0002	-0.699
203	換	1	0.0002	-0.699
203	斗	1	0.0002	-0.699
203	斥	1	0.0002	-0.699
203	断	1	0.0002	-0.699
203	昇	1	0.0002	-0.699
203	昏	1	0.0002	-0.699
203	晶	1	0.0002	-0.699
203	曲	1	0.0002	-0.699
203	木	1	0.0002	-0.699
203	染	1	0.0002	-0.699
203	校	1	0.0002	-0.699
203	梅	1	0.0002	-0.699
203	業	1	0.0002	-0.699
203	横	1	0.0002	-0.699
203	機	1	0.0002	-0.699
203	歓	1	0.0002	-0.699
203	歴	1	0.0002	-0.699
203	殴	1	0.0002	-0.699
203	民	1	0.0002	-0.699
203	氷	1	0.0002	-0.699
203	永	1	0.0002	-0.699
203	池	1	0.0002	-0.699
203	法	1	0.0002	-0.699
203	波	1	0.0002	-0.699
203	泳	1	0.0002	-0.699
203	津	1	0.0002	-0.699
203	浮	1	0.0002	-0.699
203	浴	1	0.0002	-0.699
203	淵	1	0.0002	-0.699
203	添	1	0.0002	-0.699
203	清	1	0.0002	-0.699
203	満	1	0.0002	-0.699
203	滅	1	0.0002	-0.699
203	滴	1	0.0002	-0.699
203	漂	1	0.0002	-0.699
203	漠	1	0.0002	-0.699
203	潜	1	0.0002	-0.699
203	灰	1	0.0002	-0.699
203	燃	1	0.0002	-0.699
203	燻	1	0.0002	-0.699
203	爆	1	0.0002	-0.699
203	片	1	0.0002	-0.699
203	物	1	0.0002	-0.699
203	狂	1	0.0002	-0.699
203	狼	1	0.0002	-0.699
203	産	1	0.0002	-0.699
203	疲	1	0.0002	-0.699
203	痺	1	0.0002	-0.699
203	的	1	0.0002	-0.699
203	皆	1	0.0002	-0.699
203	睨	1	0.0002	-0.699
203	矢	1	0.0002	-0.699
203	社	1	0.0002	-0.699
203	稿	1	0.0002	-0.699
203	穏	1	0.0002	-0.699
203	穢	1	0.0002	-0.699
203	穴	1	0.0002	-0.699
203	竜	1	0.0002	-0.699
203	等	1	0.0002	-0.699
203	簡	1	0.0002	-0.699
203	紅	1	0.0002	-0.699
203	純	1	0.0002	-0.699
203	紡	1	0.0002	-0.699
203	絵	1	0.0002	-0.699
203	継	1	0.0002	-0.699
203	練	1	0.0002	-0.699
203	縄	1	0.0002	-0.699
203	縫	1	0.0002	-0.699
203	罠	1	0.0002	-0.699
203	羽	1	0.0002	-0.699
203	肉	1	0.0002	-0.699
203	腔	1	0.0002	-0.699
203	臨	1	0.0002	-0.699
203	良	1	0.0002	-0.699
203	若	1	0.0002	-0.699
203	華	1	0.0002	-0.699
203	虚	1	0.0002	-0.699
203	虫	1	0.0002	-0.699
203	蜜	1	0.0002	-0.699
203	蟲	1	0.0002	-0.699
203	裸	1	0.0002	-0.699
203	複	1	0.0002	-0.699
203	要	1	0.0002	-0.699
203	親	1	0.0002	-0.699
203	角	1	0.0002	-0.699
203	託	1	0.0002	-0.699
203	訪	1	0.0002	-0.699
203	詰	1	0.0002	-0.699
203	誇	1	0.0002	-0.699
203	認	1	0.0002	-0.699
203	誠	1	0.0002	-0.699
203	読	1	0.0002	-0.699
203	請	1	0.0002	-0.699
203	諸	1	0.0002	-0.699
203	謙	1	0.0002	-0.699
203	識	1	0.0002	-0.699
203	護	1	0.0002	-0.699
203	貨	1	0.0002	-0.699
203	貴	1	0.0002	-0.699
203	貸	1	0.0002	-0.699
203	賀	1	0.0002	-0.699
203	贈	1	0.0002	-0.699
203	跡	1	0.0002	-0.699
203	路	1	0.0002	-0.699
203	蹴	1	0.0002	-0.699
203	車	1	0.0002	-0.699
203	迅	1	0.0002	-0.699
203	途	1	0.0002	-0.699
203	達	1	0.0002	-0.699
203	酎	1	0.0002	-0.699
203	醜	1	0.0002	-0.699
203	鈾	1	0.0002	-0.699
203	銃	1	0.0002	-0.699
203	閧	1	0.0002	-0.699
203	闘	1	0.0002	-0.699
203	隙	1	0.0002	-0.699
203	集	1	0.0002	-0.699
203	雑	1	0.0002	-0.699
203	雪	1	0.0002	-0.699
203	霞	1	0.0002	-0.699
203	順	1	0.0002	-0.699
203	飯	1	0.0002	-0.699
203	駄	1	0.0002	-0.699
203	麗	1	0.0002	-0.699
203	黄	1	0.0002	-0.699
203	黒	1	0.0002	-0.699
203	겨	1	0.0002	-0.699
203	녕	1	0.0002	-0.699
203	들	1	0.0002	-0.699
203	래	1	0.0002	-0.699
203	로	1	0.0002	-0.699
203	말	1	0.0002	-0.699
203	뭐	1	0.0002	-0.699
203	안	1	0.0002	-0.699
203	웃	1	0.0002	-0.699
203	은	1	0.0002	-0.699
203	을	1	0.0002	-0.699
203	자	1	0.0002	-0.699
203	잡	1	0.0002	-0.699
203	정	1	0.0002	-0.699
203	좋	1	0.0002	-0.699
203	진	1	0.0002	-0.699
203	짜	1	0.0002	-0.699
203	하	1	0.0002	-0.699
203	한	1	0.0002	-0.699
203	ａ	1	0.0002	-0.699
203	ｇ	1	0.0002	-0.699
203	ｋ	1	0.0002	-0.699
203	ｍ	1	0.0002	-0.699
203	ｏ	1	0.0002	-0.699
