Rank	Character	Frequency	Frequency per million	Zipf value
205	嫌	12	0.0051	0.7076
205	左	12	0.0051	0.7076
205	御	12	0.0051	0.7076
205	抗	12	0.0051	0.7076
205	構	12	0.0051	0.7076
205	眩	12	0.0051	0.7076
205	等	12	0.0051	0.7076
205	締	12	0.0051	0.7076
205	脳	12	0.0051	0.7076
205	静	12	0.0051	0.7076
206	ề	11	0.0047	0.6721
206	丈	11	0.0047	0.6721
206	事	11	0.0047	0.6721
206	効	11	0.0047	0.6721
206	呟	11	0.0047	0.6721
206	快	11	0.0047	0.6721
206	描	11	0.0047	0.6721
206	朝	11	0.0047	0.6721
206	流	11	0.0047	0.6721
206	激	11	0.0047	0.6721
206	着	11	0.0047	0.6721
206	絡	11	0.0047	0.6721
206	練	11	0.0047	0.6721
206	開	11	0.0047	0.6721
206	難	11	0.0047	0.6721
207	ざ	10	0.0042	0.6232
207	ポ	10	0.0042	0.6232
207	㨰	10	0.0042	0.6232
207	仰	10	0.0042	0.6232
207	刺	10	0.0042	0.6232
207	割	10	0.0042	0.6232
207	匂	10	0.0042	0.6232
207	吸	10	0.0042	0.6232
207	哀	10	0.0042	0.6232
207	堕	10	0.0042	0.6232
207	塗	10	0.0042	0.6232
207	師	10	0.0042	0.6232
207	張	10	0.0042	0.6232
207	悔	10	0.0042	0.6232
207	棲	10	0.0042	0.6232
207	決	10	0.0042	0.6232
207	潦	10	0.0042	0.6232
207	潰	10	0.0042	0.6232
207	瑮	10	0.0042	0.6232
207	移	10	0.0042	0.6232
207	経	10	0.0042	0.6232
207	置	10	0.0042	0.6232
207	肩	10	0.0042	0.6232
207	腕	10	0.0042	0.6232
207	舵	10	0.0042	0.6232
207	良	10	0.0042	0.6232
207	街	10	0.0042	0.6232
207	記	10	0.0042	0.6232
207	辿	10	0.0042	0.6232
207	逃	10	0.0042	0.6232
207	雨	10	0.0042	0.6232
208	̇	9	0.0038	0.5798
208	π	9	0.0038	0.5798
208	ằ	9	0.0038	0.5798
208	ぁ	9	0.0038	0.5798
208	マ	9	0.0038	0.5798
208	下	9	0.0038	0.5798
208	再	9	0.0038	0.5798
208	処	9	0.0038	0.5798
208	化	9	0.0038	0.5798
208	妙	9	0.0038	0.5798
208	幕	9	0.0038	0.5798
208	意	9	0.0038	0.5798
208	泥	9	0.0038	0.5798
208	濘	9	0.0038	0.5798
208	煙	9	0.0038	0.5798
208	痛	9	0.0038	0.5798
208	短	9	0.0038	0.5798
208	虹	9	0.0038	0.5798
208	蛙	9	0.0038	0.5798
208	鍵	9	0.0038	0.5798
209	お	8	0.0034	0.5315
209	フ	8	0.0034	0.5315
209	ホ	8	0.0034	0.5315
209	好	8	0.0034	0.5315
209	恋	8	0.0034	0.5315
209	直	8	0.0034	0.5315
209	緒	8	0.0034	0.5315
210	ē	7	0.003	0.4771
210	ğ	7	0.003	0.4771
210	ẩ	7	0.003	0.4771
210	ắ	7	0.003	0.4771
210	ア	7	0.003	0.4771
210	チ	7	0.003	0.4771
210	ニ	7	0.003	0.4771
210	教	7	0.003	0.4771
210	泣	7	0.003	0.4771
210	瞳	7	0.003	0.4771
210	礫	7	0.003	0.4771
210	絆	7	0.003	0.4771
211	º	6	0.0025	0.3979
211	œ	6	0.0025	0.3979
211	ാ	6	0.0025	0.3979
211	ả	6	0.0025	0.3979
211	ぞ	6	0.0025	0.3979
211	ょ	6	0.0025	0.3979
211	不	6	0.0025	0.3979
211	付	6	0.0025	0.3979
211	儚	6	0.0025	0.3979
211	奇	6	0.0025	0.3979
211	寄	6	0.0025	0.3979
211	怖	6	0.0025	0.3979
211	数	6	0.0025	0.3979
211	方	6	0.0025	0.3979
211	溶	6	0.0025	0.3979
211	癒	6	0.0025	0.3979
211	窓	6	0.0025	0.3979
211	証	6	0.0025	0.3979
211	逆	6	0.0025	0.3979
211	部	6	0.0025	0.3979
211	閉	6	0.0025	0.3979
212	þ	5	0.0021	0.3222
212	г	5	0.0021	0.3222
212	п	5	0.0021	0.3222
212	х	5	0.0021	0.3222
212	ഊ	5	0.0021	0.3222
212	ര	5	0.0021	0.3222
212	ഹ	5	0.0021	0.3222
212	ự	5	0.0021	0.3222
212	ⴠ	5	0.0021	0.3222
212	〬	5	0.0021	0.3222
212	サ	5	0.0021	0.3222
212	ミ	5	0.0021	0.3222
212	ヤ	5	0.0021	0.3222
212	㐱	5	0.0021	0.3222
212	㔬	5	0.0021	0.3222
212	㤊	5	0.0021	0.3222
212	㤹	5	0.0021	0.3222
212	㰊	5	0.0021	0.3222
212	㵥	5	0.0021	0.3222
212	㸭	5	0.0021	0.3222
212	先	5	0.0021	0.3222
212	別	5	0.0021	0.3222
212	同	5	0.0021	0.3222
212	問	5	0.0021	0.3222
212	嘆	5	0.0021	0.3222
212	回	5	0.0021	0.3222
212	在	5	0.0021	0.3222
212	幻	5	0.0021	0.3222
212	広	5	0.0021	0.3222
212	扉	5	0.0021	0.3222
212	扵	5	0.0021	0.3222
212	拾	5	0.0021	0.3222
212	挠	5	0.0021	0.3222
212	昣	5	0.0021	0.3222
212	晦	5	0.0021	0.3222
212	本	5	0.0021	0.3222
212	楴	5	0.0021	0.3222
212	汯	5	0.0021	0.3222
212	汴	5	0.0021	0.3222
212	添	5	0.0021	0.3222
212	渮	5	0.0021	0.3222
212	牯	5	0.0021	0.3222
212	猠	5	0.0021	0.3222
212	獥	5	0.0021	0.3222
212	獶	5	0.0021	0.3222
212	琮	5	0.0021	0.3222
212	瑥	5	0.0021	0.3222
212	眾	5	0.0021	0.3222
212	睷	5	0.0021	0.3222
212	穢	5	0.0021	0.3222
212	穩	5	0.0021	0.3222
212	素	5	0.0021	0.3222
212	繰	5	0.0021	0.3222
212	芽	5	0.0021	0.3222
212	話	5	0.0021	0.3222
212	起	5	0.0021	0.3222
212	躇	5	0.0021	0.3222
212	躊	5	0.0021	0.3222
212	辺	5	0.0021	0.3222
212	返	5	0.0021	0.3222
212	重	5	0.0021	0.3222
212	隣	5	0.0021	0.3222
212	雪	5	0.0021	0.3222
212	飾	5	0.0021	0.3222
213	ə	4	0.0017	0.2304
213	ι	4	0.0017	0.2304
213	ω	4	0.0017	0.2304
213	л	4	0.0017	0.2304
213	ц	4	0.0017	0.2304
213	ю	4	0.0017	0.2304
213	я	4	0.0017	0.2304
213	ຒ	4	0.0017	0.2304
